name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w,tau_w_error,sigma_t_ms,tau_w_ms
0621_sub.npz,524.957894736842,1166.50347626334,21.8192655042577,0.025630191738684,13.0686254475223,4.00993959474987,3.99228090252E-05,300.472324277948,128.414479894444,2.89751815790275,-31.012316806702,14.6394217743172,1.48458111069649E-07,0.101192499083955,0.056301687553999,0.010772895649122,0.115298513197277,0.000495646685596,3.90529632568359,9.8304E-05,-21.8192655042577,-0.018704843961676,-53.4620872565903,-1.60349663265409E-08,2.89751815790275,31.012316806702,0.010772895649122,0.115298513197277,0.000284837624994,0.00032454484763,0.001206649879333,0.284837624994472,0.324544847629516
0621_sub.npz,525.5,1166.50347626334,15.3735284378864,924567032.08561,9.79401178778234,4.36619682581178,-1.34737792763562E-07,566.063333372651,1009.16819246933,81.0725357235284,824.863083289747,11.3648081145772,15.5357451996149,18503949090.0949,12256144859.4158,1547507226.37802,73301873649.1462,20241853.1972376,3.90529632568359,9.8304E-05,-15.3735284378864,-0.013179153556518,-75.8774071272156,-1.12979976696981E-08,81.0725357235284,824.863083289747,1547507226.37802,73301873649.1462,0.007969754551766,0.008539524734773,175698485.582284,7.96975455176573,8.53952473477294
0621_sub.npz,516.6,1166.50347626334,-682.277027397069,5.88350307218586,1.62895734100572,14.0082448337428,4.35117164097379E-05,300.456255967937,128.431920413324,5.63228961774584,-24.1973835395149,3.19975366780061,6.25737847902046E-08,0.008333526265175,0.034739535079989,0.008098201840976,0.03479514457028,0.000500411604024,3.90529632568359,9.8304E-05,682.277027397069,0.584890693667377,1.70972116812085,5.01405015560656E-07,5.63228961774584,24.1973835395149,0.008098201840976,0.03479514457028,0.000553676598583,0.002311503006611,0.003323835204879,0.553676598582888,2.31150300661085
0030_sub.npz,515.2,1321.1387207382,-71.9898566768494,0.002409025030235,8.35823477603565,379.395992656027,0.001320945315324,300.492618588313,128.425372155074,9.44207354670392,45.3616415786153,9.92903110283054,6.07714088930277E-08,0.00107748642764,0.001838956423579,0.000434325309157,0.002088025359859,1.41556260976927E-05,3.90529632568359,9.8304E-05,71.9898566768494,0.05449076281454,18.3517342820749,4.12452999516149E-08,9.44207354670392,45.3616415786153,0.000434325309157,0.002088025359859,0.000928193597935,0.001797494598844,8.26858479715708E-05,0.928193597935182,1.79749459884406
0030_sub.npz,515.742105263158,1321.1387207382,-85.1871543106902,0.003403402313999,-13.7008027500612,373.473908928204,0.001320174044924,300.493362207724,128.405770107123,9.71827096144118,-44.0079103965136,-12.1300064232663,6.1540491293646E-08,0.000959228635801,0.001868878620698,0.000452949718734,0.002052690161805,1.53033454592276E-05,3.90529632568359,9.8304E-05,85.1871543106902,0.064480098095294,15.5086612697474,4.88064554335864E-08,9.71827096144118,44.0079103965136,0.000452949718734,0.002052690161805,0.000955344908594,0.002042914736867,9.52213198171332E-05,0.955344908593513,2.04291473686703
0030_sub.npz,516.284210526316,1321.1387207382,-104.338137777547,0.00495158113823,-7.49017956756381,391.743640301226,0.001320469716329,300.493752069069,128.381565695835,-42.7970588899997,9.94080258213806,-7.49017956756381,6.00201777649824E-08,0.000810732829352,0.001824895645527,0.001946501962513,0.000451772318227,1.57814268941255E-05,3.90529632568359,9.8304E-05,104.338137777547,0.078975913838365,12.6620883684441,5.97786686580774E-08,9.94080258213806,42.7970588899997,0.000451772318227,0.001946501962513,0.000977220657035,0.001041592750294,4.73365635721274E-05,0.9772206570345,1.04159275029366
0030_sub.npz,516.826315789474,1321.1387207382,-133.133401711746,0.008174772291358,-13.847180603056,377.244915905642,0.001320918631909,300.493611259878,128.453759093,10.1334201511042,41.7205256137131,-12.2763842762611,6.08864208205065E-08,0.000708928599199,0.001847441633069,0.000467015007975,0.001924243000585,1.68244182038669E-05,3.90529632568359,9.8304E-05,133.133401711746,0.100771705213028,9.9234204470991,7.62763997687697E-08,10.1334201511042,41.7205256137131,0.000467015007975,0.001924243000585,0.000996155734534,0.002701878506369,0.000124540669344,0.996155734534152,2.70187850636901
0030_sub.npz,517.368421052632,1321.1387207382,-192.437399007433,0.017103897212679,8.05756152359233,369.042273961873,0.001323020444269,300.49592999984,128.53956976694,10.3324179617584,40.7822664259995,9.62835785038723,6.08126162421421E-08,0.000599909858675,0.001838153234066,0.000474867429205,0.001875628424948,1.75984317506134E-05,3.90529632568359,9.8304E-05,192.437399007433,0.145660252013435,6.86529088187878,1.10253563631869E-07,10.3324179617584,40.7822664259995,0.000474867429205,0.001875628424948,0.001015718015313,0.003173488090169,0.00014589472403,1.0157180153127,3.17348809016907
0030_sub.npz,517.91052631579,1321.1387207382,-337.488620915051,0.052513868494091,-39.1527345878502,368.8726158772,0.001330340534869,300.498291138412,128.524852995645,-39.9972085379036,-10.4392589928441,-39.1527345878502,6.06828413708012E-08,0.000518717402537,0.001812648856317,0.001825419272778,0.000476110603186,1.80660056513094E-05,3.90529632568359,9.8304E-05,337.488620915051,0.255452826881402,3.91461708295859,1.93358065183848E-07,10.4392589928441,39.9972085379036,0.000476110603186,0.001825419272778,0.001026220916033,0.001032818944268,4.71045035031122E-05,1.02622091603255,1.03281894426818
0030_sub.npz,518.452631578947,1321.1387207382,-1321.14891642021,0.829326338879412,-64.3725886226988,355.456985010869,0.001333831489321,300.498540085812,128.509671586918,39.3127548008164,10.5341508275226,-64.3725886226988,6.16174538664651E-08,0.000489395611407,0.00181512208503,0.001816795318655,0.000486560970035,1.88587197365253E-05,3.90529632568359,9.8304E-05,1321.14891642021,1.00000771734403,0.999992282715529,7.56928626530049E-07,10.5341508275226,39.3127548008164,0.000486560970035,0.001816795318655,0.001035549162949,0.001035983597617,4.78509561552372E-05,1.03554916294878,1.03598359761714
