name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old
FRB121102_tracking-M01_0112,560.0,1391.0910273717402,-50.88976575500421,0.08219932954270175,-1.5511485390062834,13.339232158919378,846.6373767902893,0.1456032769119873,2.8003159757299896,1.7087023036611677,65.6326257337925,0.019647787788613702,0.7290724250519851,0.0018428951441521405,0.0564959446182144,0.0014712710295439993,0.05650684676817455,3.172778162225365e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,50.88976575500421,0.03658262813408614,0.00021581326811903772,27.335378867114322,2.6297796056670408e-08,1.7087023036611677,65.6326257337925,0.0014712710295439993,0.05650684676817455,0.00016797227125910742,0.00016800467612534568,1.7090319430068532,-1.7083725043413012,0.000144659729373927,0.1679722712591074,1.7090319430068532,0.16800467612534567
FRB121102_tracking-M01_0112,560.5,1391.0910273717402,-54.85983930450674,0.09440340930823134,-1.5525700746196371,13.603632247025585,848.2588459665567,0.14525725439487353,2.7884618810338204,1.7036336056053252,65.52756468530939,0.01822625217525947,0.7229264830881406,0.0017727208129074126,0.05582655318448102,0.0014517838682361346,0.0558358210126531,3.135698783680649e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,54.85983930450674,0.03943655607365699,0.0002502992630206265,25.357183779746542,2.8349371319119567e-08,1.7036336056053252,65.52756468530939,0.0014517838682361346,0.0558358210126531,0.0001674739979654259,0.00016750180012501685,1.7039164237977789,-1.7033506430754992,0.00014273985353066524,0.1674739979654259,1.7039164237977789,0.16750180012501686
FRB121102_tracking-M01_0112,561.0,1391.0910273717402,-59.91719970096351,0.11186057227783963,-1.5541081776186032,13.84277000201735,847.9439893471405,0.14509646156342246,2.787423174914832,1.7042688994259705,65.38164724141433,0.01668814917629343,0.7160119926364042,0.001708401725701999,0.055192746168539066,0.0014389881939959304,0.05520042382966202,3.114964251183425e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,59.91719970096351,0.04307209127368764,0.0002991802970328721,23.21688987994161,3.0962812947665944e-08,1.7042688994259705,65.38164724141433,0.0014389881939959304,0.05520042382966202,0.0001675364498891706,0.00016755976571536683,1.7045060802751346,-1.7040315903268652,0.0001414779819916175,0.1675364498891706,1.7045060802751346,0.16755976571536682
FRB121102_tracking-M01_0112,561.5,1391.0910273717402,-65.84941716125682,0.13636648931865672,-1.5556113307758472,13.736486422296956,846.7415474459834,0.1450196056292053,2.725969590720021,1.7073585794999395,65.32959499771299,0.015184996019049338,0.7198164441457403,0.0016783513125922568,0.05552338947486416,0.0014513350087480368,0.05552978716691399,3.144152801829805e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,65.84941716125682,0.047336526413853386,0.0003633205317795892,21.125335459919647,3.402834572464227e-08,1.7073585794999395,65.32959499771299,0.0014513350087480368,0.05552978716691399,0.00016784017779916205,0.0001678595170766869,1.7075553088041882,-1.7071617384081377,0.00014268847599801425,0.16784017779916205,1.7075553088041882,0.16785951707668692
FRB121102_tracking-M01_0112,562.0,1391.0910273717402,-73.20464682124863,0.16702473487671698,-1.557136841382437,14.111820836126276,847.1219739918363,0.1454660357073433,2.870838333644184,1.71167748984604,65.09851522751596,0.01365948541245982,0.7094087698604048,0.0016150665414123404,0.05450463885737517,0.0014333372666000465,0.05450972325149546,3.116179439667339e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,73.20464682124863,0.05262390841493524,0.0004510417760837367,19.00276946583065,3.7829234305651656e-08,1.71167748984604,65.09851522751596,0.0014333372666000465,0.05450972325149546,0.00016826474396182512,0.00016828043187500034,1.7118370755513546,-1.711517808616358,0.00014091592352012157,0.16826474396182511,1.7118370755513546,0.16828043187500033
FRB121102_tracking-M01_0112,562.5,1391.0910273717402,-83.47139823026522,0.2189752891895385,-1.5588167483527422,13.821667527272089,851.339439121616,0.14570122188991766,2.8356368626311586,1.7061009688281,64.91260648930248,0.011979578442154372,0.7192248847196225,0.0015838150165298141,0.05483037138582675,0.0014412761882650262,0.0548343096809367,3.1423706116275315e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,83.47139823026522,0.060004267576919124,0.000585220835986551,16.66548131294338,4.313468090602832e-08,1.7061009688281,64.91260648930248,0.0014412761882650262,0.0548343096809367,0.00016771654963967754,0.00016772857657065961,1.7062233130967164,-1.705978548761519,0.00014169337449681702,0.16771654963967755,1.7062233130967164,0.16772857657065962
FRB121102_tracking-M01_0112,563.0,1391.0910273717402,-94.66151768903441,0.2821686365513267,-1.5602327648760181,13.801805195016875,850.3630506467157,0.14604512811831047,2.8604172898567697,1.703927481819925,64.93620685117487,0.010563561918878672,0.7210017301946751,0.001557254768130627,0.055050957548480835,0.0014446666674559495,0.05505403003896382,3.148569977691033e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,94.66151768903441,0.0680483992969772,0.0007535657250024542,14.695422821568432,4.8917287192589063e-08,1.703927481819925,64.93620685117487,0.0014446666674559495,0.05505403003896382,0.0001675028871728259,0.00016751222689811909,1.7040224904186918,-1.7038324130580582,0.0001420244307193987,0.1675028871728259,1.7040224904186918,0.1675122268981191
FRB121102_tracking-M01_0112,563.5,1391.0910273717402,-111.35963734305096,0.3933814082258305,-1.5618166538582858,13.616755226740349,850.1388311478465,0.1457838725199611,2.8946074890936475,1.7028404960066803,64.86762070245042,0.008979672936610419,0.7258374360155276,0.0015362946895245905,0.05536660056786487,0.001453673029695912,0.0553688370020483,3.171927083870704e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,111.35963734305096,0.080052013241325,0.001043506351050537,12.49187821154975,5.754620773636316e-08,1.7028404960066803,64.86762070245042,0.001453673029695912,0.0553688370020483,0.0001673960321194407,0.00016740277664481048,1.7029091048666432,-1.702771842599836,0.000142907631149135,0.1673960321194407,1.7029091048666432,0.16740277664481049
FRB121102_tracking-M01_0112,564.0,1391.0910273717402,-133.8280828860962,0.5684380806145803,-1.5633241926401231,13.638517604068367,850.9620044813248,0.14563784427559276,2.987059600494524,1.7036214141534172,64.77542341618074,0.007472134154773774,0.7255800663835964,0.0015098772172081225,0.055217583294785495,0.0014524437896468825,0.05521913020685628,3.173689265647369e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,133.8280828860962,0.09620368491553316,0.0015090763023338412,10.394612232140588,6.915700196650375e-08,1.7036214141534172,64.77542341618074,0.0014524437896468825,0.05521913020685628,0.0001674727994969375,0.00016747747160829693,1.7036689413278903,-1.7035738554073672,0.00014278501756606572,0.1674727994969375,1.7036689413278903,0.16747747160829693
FRB121102_tracking-M01_0112,564.5,1391.0910273717402,-167.2146440617829,0.8834330981507799,-1.564816060626297,13.74523546281474,851.8235303928708,0.14530859859145326,2.9927255201565646,1.7029198195792965,64.7604893966829,0.00598026616859952,0.7231913806387961,0.0014825286908225295,0.054971255382644524,0.0014456417701819687,0.0549722363795415,3.1594356680654294e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,167.2146440617829,0.12020395557989481,0.0023544756796695125,8.319193783397083,8.64098417822465e-08,1.7029198195792965,64.7604893966829,0.0014456417701819687,0.0549722363795415,0.00016740382994392315,0.00016740682139898845,1.7029502502338505,-1.7028893684125144,0.0001421149080810857,0.16740382994392317,1.7029502502338505,0.16740682139898844
FRB121102_tracking-M01_0112,565.0,1391.0910273717402,-229.61958278500416,1.6427587166893065,-1.566441325074878,14.21327146452672,850.8193071933754,0.14532679252179648,2.8784752974593486,1.7028927005240813,64.79070875563598,0.004355001720018704,0.7126747819812977,0.0014457370025704624,0.054263540117475466,0.0014263027384683962,0.05426404812272368,3.115643052835103e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,229.61958278500416,0.16506438347089064,0.004452103544222809,6.058242117242401,1.1865821878152379e-07,1.7028927005240813,64.79070875563598,0.0014263027384683962,0.05426404812272368,0.0001674011640323193,0.00016740275041680997,1.7029088380616246,-1.7028765519840832,0.00014021259312089291,0.1674011640323193,1.7029088380616246,0.16740275041680996
FRB121102_tracking-M01_0112,565.5,1391.0910273717402,-376.95344046267786,4.486696602037247,-1.5681434854972662,13.814776668360937,851.2151722915903,0.14560634420922086,2.936188551723513,1.7020545631738848,64.77574153551382,0.0026528412976302915,0.7227855087808958,0.0014525185645895167,0.05499716010335528,0.0014451762596966445,0.054997358118257136,3.157535365170286e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,376.95344046267786,0.2709768326051785,0.011987899340650025,3.6903523832128866,1.9479446511645537e-07,1.7020545631738848,64.77574153551382,0.0014451762596966445,0.054997358118257136,0.00016731877177824557,0.000167319360131999,1.7020605482177633,-1.7020485740159264,0.00014206710659124105,0.16731877177824558,1.7020605482177633,0.16731936013199902
FRB121102_tracking-M01_0112,566.0,1391.0910273717402,-810.1507554390378,20.749537598329717,-1.5695619892528734,13.857310581868227,850.1022205134343,0.14548577635435644,2.919331599205664,1.7050080283737723,64.76148210193519,0.0012343375420232855,0.7213084659661082,0.0014482161193624713,0.054945626371415306,0.001446627488611834,0.05494566939802252,3.161375466305653e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,810.1507554390378,0.5823851491370031,0.05552548350280463,1.7170767514965515,4.1865351560590056e-07,1.7050080283737723,64.76148210193519,0.001446627488611834,0.05494566939802252,0.00016760910922125532,0.0001676092368165455,1.7050093263401846,-1.705006729508056,0.00014220937689974033,0.16760910922125533,1.7050093263401846,0.1676092368165455
FRB121102_tracking-M01_0112,566.4,1391.0910273717402,51275.24318241816,81571.92453678511,-1.5708158293840178,14.324873561907433,851.3778450532068,0.14588824223762695,2.885610770160873,1.7009712903664511,64.76978581011834,-1.9502589121276184e-05,0.7107370307129007,0.0014199303918094536,0.054066965974367616,0.0014199300068838186,0.054066960445734835,3.102596163217475e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-51275.24318241816,-36.85973252181427,221.93743276624735,-0.027129876740374648,-2.6496995377401906e-05,1.7009712903664511,64.76978581011834,0.0014199300068838186,0.054066960445734835,0.0001672122817281836,0.00016721228175996136,1.700971290689711,-1.7009712900429679,0.00013958479942323423,0.16721228172818361,1.700971290689711,0.16721228175996136
FRB121102_tracking-M01_0112,566.5,1391.0910273717402,3246.332967176236,326.11383079792387,-1.5711043666597169,14.356104558900922,850.332821258306,0.14573297427276433,2.91524091115139,1.701964574837734,64.87898857448961,-0.0003080398648203372,0.7087800379899483,0.0014186903051383588,0.0540755544611992,0.0014185927343434972,0.05407555210027625,3.094447027337177e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-3246.332967176236,-2.3336596263651415,0.8882433709977368,-0.428511505577863,-1.6775750690982776e-06,1.701964574837734,64.87898857448961,0.0014185927343434972,0.05407555210027625,0.0001673099255648486,0.00016730993349728515,1.7019646555306513,-1.701964494089252,0.0001394533467686142,0.16730992556484858,1.7019646555306513,0.16730993349728515
FRB121102_tracking-M01_0112,567.0,1391.0910273717402,565.6866803992708,9.992323637943457,-1.5725640879831817,14.299582120501215,850.1221408425697,0.14522809972243544,2.8490260682838033,1.70148007676822,64.76931053567498,-0.0017677611882856226,0.7140392231408464,0.0014321393848149091,0.05438847272929356,0.0014289139303845489,0.0543885603396217,3.122577518645593e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-565.6866803992708,-0.40664965071915654,0.02716267988783141,-2.4591192891264217,-2.923242568011244e-07,1.70148007676822,64.76931053567498,0.0014289139303845489,0.0543885603396217,0.0001672622974666231,0.00016726255863224213,1.7014827334822806,-1.7014774182236316,0.00014046817434117814,0.1672622974666231,1.7014827334822806,0.16726255863224213
FRB121102_tracking-M01_0112,567.5,1391.0910273717402,307.16010361675967,2.9147213545695414,-1.5740519464382128,14.420791880865906,853.1758264911166,0.145584816113284,2.9182504400885767,1.6960131713054871,64.67941885104486,-0.003255619643316241,0.7102744150796247,0.0014226163843499243,0.05383639473652303,0.001411790224220006,0.05383667705187194,3.089319522264185e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-307.16010361675967,-0.22080517922475068,0.007956756141598338,-4.5288792749835425,-1.5872805940092165e-07,1.6960131713054871,64.67941885104486,0.001411790224220006,0.05383667705187194,0.0001667248787920146,0.0001667257617518198,1.6960221532370994,-1.6960041832413701,0.00013878536119270023,0.16672487879201459,1.6960221532370994,0.1667257617518198
FRB121102_tracking-M01_0112,568.0,1391.0910273717402,198.1131507975613,1.2102852679508431,-1.5758439044205104,14.474304292420475,848.924698312051,0.14573432127351504,2.87239835099042,1.703257887279611,64.82236418108798,-0.005047577625613703,0.7039613982762678,0.0014381031794802024,0.05374601557845541,0.0014123045072135562,0.05374670430185419,3.0835434454200994e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-198.1131507975613,-0.14241566288574706,0.0033100232688305703,-7.0216995781022336,-1.0237695455114847e-07,1.703257887279611,64.82236418108798,0.0014123045072135562,0.05374670430185419,0.00016743706335113487,0.00016743919488517692,1.7032795703651622,-1.7032361894894845,0.00013883694969928556,0.16743706335113487,1.7032795703651622,0.16743919488517692
FRB121102_tracking-M01_0112,568.5,1391.0910273717402,152.29694881169482,0.71540765597949,-1.5773623521608988,14.196973497036636,854.9900609698849,0.14563039373479342,2.9482792262362607,1.6920041411783282,64.8423138643535,-0.006566025366002318,0.7141011162279318,0.0014571330241328548,0.0541516498915074,0.0014131181366646918,0.0541528222440706,3.0842704615866495e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-152.29694881169482,-0.10948021791171875,0.0019377418540721674,-9.13407023729499,-7.870097337811555e-08,1.6920041411783282,64.8423138643535,0.0014131181366646918,0.0541528222440706,0.00016633077509439436,0.00016633435820080907,1.6920405904216416,-1.6919676678851137,0.00013891815782498168,0.16633077509439437,1.6920405904216416,0.16633435820080908
FRB121102_tracking-M01_0112,569.0,1391.0910273717402,124.77587948713871,0.4760554837466812,-1.5788105246903217,14.722304276535207,852.6436090998578,0.1458148113034105,2.9510993074515817,1.6984628340244534,64.62048189251085,-0.008014197895425658,0.7008640346868062,0.001459472056240562,0.05311218549521008,0.0013960669227818553,0.05311389413326298,3.057513610351624e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-124.77587948713871,-0.08969641600153527,0.0013130761632697198,-11.148717469189446,-6.447918521263366e-08,1.6984628340244534,64.62048189251085,0.0013960669227818553,0.05311389413326298,0.00016696569043593988,0.00016697104875841703,1.6985173416993922,-1.6984082904177285,0.00013724336709936336,0.16696569043593987,1.6985173416993922,0.16697104875841703
FRB121102_tracking-M01_0112,569.5,1391.0910273717402,106.38333548707143,0.34321631920076323,-1.5801960184274937,14.796813944788624,855.0955457921982,0.1456067133215342,2.833780257601002,1.6907898775739276,64.71605259025633,-0.00939969163259706,0.7012747422091778,0.0014733797057978313,0.05305741120635664,0.0013864573623224936,0.05305975734155715,3.032371117522901e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-106.38333548707143,-0.07647474780141954,0.0009490661559102754,-13.07621180519196,-5.497465392031692e-08,1.6907898775739276,64.71605259025633,0.0013864573623224936,0.05305975734155715,0.00016621140812502738,0.000166218746121042,1.6908645235294801,-1.6907151839280308,0.00013630032174730787,0.16621140812502738,1.6908645235294801,0.166218746121042
FRB121102_tracking-M01_0112,570.0,1391.0910273717402,92.62427414151577,0.26582276679108346,-1.5815922132790596,14.047087932210786,860.1295292452503,0.14534998862328208,2.9400029208451564,1.6847428014550816,64.48820417402936,-0.010795886484163032,0.7207246558132078,0.0015272952379410275,0.05402411995863835,0.001411603071418951,0.054027266699337925,3.0980749505218216e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-92.62427414151577,-0.0665839059551089,0.0007161925105156538,-15.018644305340146,-4.7864521188745855e-08,1.6847428014550816,64.48820417402936,0.001411603071418951,0.054027266699337925,0.00016561695635424034,0.0001656266016595129,1.6848409185741466,-1.684644623040555,0.0001387743098907703,0.16561695635424034,1.6848409185741466,0.1656266016595129
FRB121102_tracking-M01_0112,570.5,1391.0910273717402,80.04851478579026,0.19612067969435806,-1.5832881011560556,14.376931296934133,856.6621676275126,0.14606554490363602,2.975791926703917,1.6870678162040111,64.6540765481441,-0.012491774361159048,0.7098890791292342,0.001549809746294488,0.053566715380172464,0.0013979807954240446,0.05357089433712106,3.060194722086572e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-80.04851478579026,-0.057543692835852756,0.0005345655151970259,-17.3780991576708,-4.136587160983492e-08,1.6870678162040111,64.6540765481441,0.0013979807954240446,0.05357089433712106,0.0001658455146041191,0.00016585844626761513,1.6871993638876865,-1.68693618915058,0.00013743781987759685,0.16584551460411912,1.6871993638876865,0.16585844626761512
FRB121102_tracking-M01_0112,571.0,1391.0910273717402,70.78167257896921,0.15357201824400954,-1.584923337905741,14.357672899616079,856.9309018222078,0.1462499236785222,2.9442836404164887,1.6850127946101319,64.66094543182054,-0.014127011110844412,0.7120973415545118,0.0015926091354564564,0.05372396444903752,0.0014002236032194756,0.05372931966949665,3.064670401878018e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-70.78167257896921,-0.05088212862151851,0.00041831031114363844,-19.65326583402981,-3.657713810263928e-08,1.6850127946101319,64.66094543182054,0.0014002236032194756,0.05372931966949665,0.0001656434977613544,0.00016566001684756467,1.6851808354447904,-1.6848446563465824,0.00013766130823714698,0.1656434977613544,1.6851808354447904,0.16566001684756468
FRB121102_tracking-M01_0112,571.5,1391.0910273717402,64.55499148630291,0.13093331760139226,-1.5862857568381996,13.61767989233082,857.4357492069869,0.14588408953272655,2.9603808657348814,1.683105806061345,64.67701342637051,-0.015489430043303066,0.7313124913645904,0.0016704406025134586,0.0551555895529411,0.001435550007463524,0.05516220043611271,3.141132922288342e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-64.55499148630291,-0.0464060152902215,0.00034733310869888666,-21.548930537259814,-3.335943829491789e-08,1.683105806061345,64.67701342637051,0.001435550007463524,0.05516220043611271,0.00016545603315905446,0.00016547587000606488,1.683307596904143,-1.6829039026696917,0.00014113722712399425,0.16545603315905447,1.683307596904143,0.16547587000606487
FRB121102_tracking-M01_0112,572.0,1391.0910273717402,58.42212146399996,0.1078714832413725,-1.5879114593927657,13.732654200784278,854.8687161160303,0.14553270047350975,2.9419744600724043,1.6928156999069446,64.58307346105809,-0.017115132597869415,0.7279855088305146,0.0017217468200060376,0.05498683381157941,0.0014417783946275473,0.0549948926209628,3.159546712435892e-05,1.953125,9.8304e-05,1.0,1.0,256,300,150,,,,,-58.42212146399996,-0.041997339005471035,0.0002873613419572801,-23.811032405403804,-3.0190216297217274e-08,1.6928156999069446,64.58307346105809,0.0014417783946275473,0.0549948926209628,0.00016641055456365227,0.00016643491392360335,1.6930634961304052,-1.6925677696003867,0.00014175333028098973,0.16641055456365228,1.6930634961304052,0.16643491392360335
