name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,background,regstart_c,regend_c,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old
FRB121102_tracking-M01_0576_b,563.5,1314.3771038138073,140.99911984983748,0.13323486098494391,-1.5778884507381858,10.946372542206072,818.7074876563048,0.14795683193137346,11.977973223520756,179.93169614332422,-4.250471393351429,-1.5778884507381858,0.16419743310526966,0.0008891631098824964,0.036071973101987516,0.036244487514021886,0.0008515853682390944,6.701364262854993e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-140.99911984983748,-0.10727447963047537,0.000335376787378711,-9.32188162035057,-8.161621145043296e-08,4.250471393351429,179.93169614332422,0.0008515853682390944,0.036244487514021886,0.00041783833985201883,0.0004178488424707584,4.250578231514063,-4.2503644982225515,8.371635225059159e-05,0.41783833985201885,4.250578231514063,0.41784884247075843
FRB121102_tracking-M01_0576_b,564.0,1314.3771038138073,109.7076509354122,0.08045195533946006,-1.5799112089168672,10.907041199479924,819.1779977443529,0.14844405658099016,11.986568750904405,180.13468865030768,-4.2474031805714585,-1.5799112089168672,0.1641666495417388,0.0009116750926263961,0.03608439766979602,0.03625996671184141,0.0008503099716372202,6.6838499201868446e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-109.7076509354122,-0.08346740871937254,0.00020214830096312313,-11.980724157402804,-6.350339524112435e-08,4.2474031805714585,180.13468865030768,0.0008503099716372202,0.03625996671184141,0.00041753672226289666,0.00041755405791935073,4.247579527988187,-4.247226742379589,8.359234197319047e-05,0.4175367222628967,4.247579527988187,0.41755405791935074
FRB121102_tracking-M01_0576_b,564.5,1314.3771038138073,89.89629053636034,0.053906604088720715,-1.5819197975168433,10.766945490625632,819.5607123692853,0.14895841209003444,11.986827180378695,180.3080873347906,-4.2455230771193335,-1.5819197975168433,0.164126174781758,0.0009393846193245174,0.036092479260322906,0.03627086947701412,0.0008493163737083633,6.669675333078407e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-89.89629053636034,-0.068394595641933,0.00013457619527360313,-14.621038265001395,-5.20357479170009e-08,4.2455230771193335,180.3080873347906,0.0008493163737083633,0.03627086947701412,0.00041735190057313895,0.0004173777073968832,4.2457855977059245,-4.245260427144026,8.349635946074462e-05,0.417351900573139,4.2457855977059245,0.4173777073968832
FRB121102_tracking-M01_0576_b,565.0,1314.3771038138073,75.91609900447378,0.03838860274624949,-1.5839680015969235,10.688757950713047,820.2960887007595,0.14938933219456266,11.959033523043411,180.34546662067928,-4.243147335769175,-1.5839680015969235,0.16415558946144373,0.0009721907295658735,0.0360730859608904,0.036252645457656184,0.0008482292878357823,6.659769357805841e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-75.91609900447378,-0.05775823299431724,9.548737207157653e-05,-17.313549050200148,-4.3943425997550846e-08,4.243147335769175,180.34546662067928,0.0008482292878357823,0.036252645457656184,0.0004171183556954529,0.00041715452183843443,4.24351523680048,-4.242779262874106,8.339156174002116e-05,0.4171183556954529,4.24351523680048,0.41715452183843443
FRB121102_tracking-M01_0576_b,565.5,1314.3771038138073,66.13681106498015,0.02912863790708075,-1.5859153473193244,10.482722036844162,820.2601080597661,0.14981118327014664,11.965517285856796,180.40216802712516,-4.244310759913203,-1.5859153473193244,0.1641080613218943,0.001008404596888046,0.03607447643356446,0.036255674211804666,0.0008482490562876981,6.657856016774457e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-66.13681106498015,-0.050317987792907415,7.17525312976746e-05,-19.873608700643537,-3.8282763483101106e-08,4.244310759913203,180.40216802712516,0.0008482490562876981,0.036255674211804666,0.0004172327249425075,0.0004172803896080932,4.24479562996514,-4.243825676729441,8.339580129166504e-05,0.4172327249425075,4.24479562996514,0.4172803896080932
FRB121102_tracking-M01_0576_b,566.0,1314.3771038138073,58.30815159953935,0.0226291651750294,-1.5879449062997402,10.342813047899329,820.7733786225432,0.15020984762042724,11.95790449789642,180.39006318923333,-4.243846291806293,-1.5879449062997402,0.16412247358648507,0.0010491266808040599,0.03605142019337758,0.03623346087635791,0.0008476998765473253,6.653991826199466e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-58.30815159953935,-0.04436181323484101,5.5369153584658966e-05,-22.541909968968923,-3.3751206640864647e-08,4.243846291806293,180.39006318923333,0.0008476998765473253,0.03623346087635791,0.00041718706586972587,0.00041724838131286366,4.244470024748368,-4.2432223051396925,8.334453632080876e-05,0.41718706586972587,4.244470024748368,0.4172483813128637
FRB121102_tracking-M01_0576_b,566.5,1314.3771038138073,52.22761282977805,0.018158660829271825,-1.5899409472490118,10.20850587980061,820.8562812738677,0.150701203627206,11.958377929503046,180.38475945255797,-4.245152497320155,-1.5899409472490118,0.16409964820888548,0.0010929833062888457,0.036040337731235716,0.03622348804742346,0.0008477563244712081,6.654635601760769e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-52.22761282977805,-0.03973563802825992,4.4141280075635017e-05,-25.166325485671116,-3.023153546494584e-08,4.245152497320155,180.38475945255797,0.0008477563244712081,0.03622348804742346,0.0004173154710965605,0.00041739191690464886,4.24593014429371,-4.244374561879738,8.335310396056329e-05,0.4173154710965605,4.24593014429371,0.4173919169046489
FRB121102_tracking-M01_0576_b,567.0,1314.3771038138073,47.05851765667675,0.014746264480171141,-1.5920432671527327,10.01192992683737,820.9724540655002,0.1512366093462569,11.947378052461126,180.35274481630245,-4.245772170265795,-1.5920432671527327,0.16410192633537546,0.0011421584123251385,0.03602774767910853,0.03621187312651007,0.0008477725471227338,6.655941005198297e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-47.05851765667675,-0.03580290429598277,3.549939358953821e-05,-27.930694999852403,-2.7239446116412684e-08,4.245772170265795,180.35274481630245,0.0008477725471227338,0.03621187312651007,0.0004173763874258087,0.00041747056153903107,4.246730158885,-4.244813866598751,8.335823667236981e-05,0.4173763874258087,4.246730158885,0.41747056153903106
FRB121102_tracking-M01_0576_b,567.5,1314.3771038138073,43.003432769165904,0.012327381134403641,-1.5940460942024992,9.837623160643345,820.7948029967732,0.15160375757513775,11.943947222527024,180.3119201918796,-4.249266761971222,-1.5940460942024992,0.16405261219860315,0.0011919630206870735,0.03601485190126725,0.036199927305763546,0.0008484006041852081,6.662386053308659e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-43.003432769165904,-0.03271772815000109,2.9416833992254205e-05,-30.56446937315746,-2.489219270106506e-08,4.249266761971222,180.3119201918796,0.0008484006041852081,0.036199927305763546,0.000417719919768819,0.00041783278206579394,4.250414856626322,-4.248118339551373,8.34237069019098e-05,0.417719919768819,4.250414856626322,0.41783278206579394
FRB121102_tracking-M01_0576_b,568.0,1314.3771038138073,39.58145588087558,0.010457615089521236,-1.5960553097360357,9.593318130067363,820.6683195658179,0.15206351978184016,11.941636078237815,180.23305915285118,-4.252973073870544,-1.5960553097360357,0.16401620553059246,0.0012439703798477226,0.03599472412841065,0.03618038911862005,0.0008490877302728049,6.6707091868850525e-06,7.8125,9.8304e-05,4.0,1.0,64,729,150,0.0,4.0,,,0.0,16.819999694824222,16.819999694824222,29.491199493408203,29.491199493408203,,,-39.58145588087558,-0.030114231118318867,2.4643199390788363e-05,-33.206891322278764,-2.2911408781345298e-08,4.252973073870544,180.23305915285118,0.0008490877302728049,0.03618038911862005,0.00041808426505377,0.000418217598469824,4.2543294115175785,-4.2516164131032905,8.349533971877596e-05,0.41808426505377,4.2543294115175785,0.41821759846982404
