name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,regstart_d,regend_d,background,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err
11A_d,564.0,5892.53422542275,-2722.1672573109304,3.0102666895997897e-15,-1.57042897245532,3.15044677107479e+30,3.5201631820354904,0.061644031619437996,2.81464808610139,0.25195082877226005,-366.254804453666,0.00036735433957300006,1.4698763197895898e-18,1.19266566050064e-19,1.5293270496263603e-16,1.05206131452189e-19,1.5293278265146797e-16,4.0623309579497097e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,2722.1672573109304,0.4619688495938491,2.1646481161644857,7.839900998805076e-08,0.25195082877226005,366.254804453666,1.05206131452189e-19,1.5293278265146797e-16,1.0317218471004858e-05,1.0317219167154815e-05,0.25195084577253574,-0.2519508117719775,4.308121236234809e-21,0.010317218471004858,0.25195084577253574,0.010317219167154815,0.0009067528564220086
11A_d,565.0,5892.53422542275,-2984.8326212766997,4.26909160377549e-15,-1.5704612996461498,2.26522374766233e+30,3.52496028906152,0.061621078239606,3.1332401888612997,0.25157917275450403,-365.84138605918406,0.00033502714874400003,1.73676920715641e-18,1.37884030349943e-19,1.80251898287669e-16,1.23956858770631e-19,1.80251977221413e-16,4.79176443771593e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,2984.8326212766997,0.5065448085814992,1.9741590142841383,8.5963829687414e-08,0.25157917275450403,365.84138605918406,1.23956858770631e-19,1.80251977221413e-16,1.0301999404848428e-05,1.0301999983012823e-05,0.25157918687352254,-0.25157915863547964,5.07595101362182e-21,0.010301999404848428,0.25157918687352254,0.010301999983012823,0.0010904077084788449
11A_d,566.0,5892.53422542275,-3491.3437609606603,5.0455527686282305e-15,-1.5705099041332702,3.02185588136513e+30,3.52703131669975,0.061626524716582,3.35750903986255,0.25130599844975304,-365.900563562159,0.000286422661623,1.50303286514678e-18,1.16033649895041e-19,1.5592725686041599e-16,1.0709505936331e-19,1.55927307413311e-16,4.1392674948506596e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,3491.3437609606603,0.5925029244459212,1.6877553827015275,1.0055146084508539e-07,0.25130599844975304,365.900563562159,1.0709505936331e-19,1.55927307413311e-16,1.0290813099185078e-05,1.0290813521303453e-05,0.25130600875806186,-0.2513059881414398,4.385471464108736e-21,0.010290813099185078,0.25130600875806186,0.010290813521303453,0.0014884817455645958
11A_d,567.0,5892.53422542275,-3967.0806843418895,6.69382524659579e-15,-1.57054425226998,2.841470726744e+30,3.5388094030494703,0.061658127391077996,3.5973784845844703,0.250363321377512,-365.267454366653,0.00025207452491900006,1.55276931615313e-18,1.17049225363994e-19,1.60273108156051e-16,1.09856668666352e-19,1.60273079475261e-16,4.253361304463829e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,3967.0806843418895,0.6732384628715972,1.4853577969010427,1.1425278786960238e-07,0.250363321377512,365.267454366653,1.09856668666352e-19,1.60273079475261e-16,1.0252211101528188e-05,1.025221142724882e-05,0.25036332933174726,-0.2503633134232733,4.498557487030624e-21,0.010252211101528188,0.25036332933174726,0.010252211427248819,0.0019148900813028252
11A_d,568.0,5892.53422542275,-4673.9677129211605,8.67207548078483e-15,-1.57058237581231,3.31714057863107e+30,3.52163775826886,0.061679759206734,3.97761392068394,0.25179379604062696,-364.92909434282996,0.00021395098258300001,1.4327084245228e-18,1.0724634367045199e-19,1.48464946226128e-16,1.0243514534394098e-19,1.48464990100831e-16,3.96964448085462e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,4673.9677129211605,0.7932016232940649,1.2607135066707604,1.346112882759129e-07,0.25179379604062696,364.92909434282996,1.0243514534394098e-19,1.48464990100831e-16,1.031078808533297e-05,1.0310788321321144e-05,0.2517938018035577,-0.25179379027769355,4.1946510077425595e-21,0.010310788085332971,0.2517938018035577,0.010310788321321145,0.002680420150132615
11A_d,569.0,5892.53422542275,-5962.97663899094,1.5942903291925198e-14,-1.57062862531774,2.56685462885324e+30,3.52560454297415,0.061642660004547996,4.1717644757939905,0.25127813606606897,-365.36131628773103,0.00016770147715900003,1.62527358214728e-18,1.19231196888007e-19,1.68428385255882e-16,1.15837294729331e-19,1.68428483903388e-16,4.48374787292143e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,5962.97663899094,1.011954519205722,0.9881867030792006,1.717350261352315e-07,0.25127813606606897,365.36131628773103,1.15837294729331e-19,1.68428483903388e-16,1.0289672153148138e-05,1.0289672297840338e-05,0.2512781395995135,-0.25127813253262277,4.743460061004941e-21,0.010289672153148138,0.2512781395995135,0.010289672297840337,0.004334768759761457
11A_d,570.0,5892.53422542275,-7408.94153343775,2.28079161815064e-14,-1.5706613547493702,2.97899534268097e+30,3.5373949436271297,0.061660276832803,4.0771707988848505,0.250332077670758,-364.90197669359804,0.000134972045523,1.51494556705907e-18,1.0926463943917698e-19,1.5627487290278302e-16,1.0720944157903099e-19,1.56274834484971e-16,4.1550214019794994e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,7408.94153343775,1.2573438269518422,0.7953274025485005,2.1337913007397701e-07,0.250332077670758,364.90197669359804,1.0720944157903099e-19,1.56274834484971e-16,1.025093169256575e-05,1.0250931785938641e-05,0.2503320799509634,-0.2503320753905515,4.390155199688966e-21,0.01025093169256575,0.2503320799509634,0.010250931785938642,0.006680645186586059
11A_d,571.0,5892.53422542275,-12211.4687206386,5.849328581993951e-14,-1.5707144365636199,3.36020691353279e+30,3.52588360703897,0.061642378390416995,4.19902652582659,0.25115019656709997,-364.88023393161797,8.18902312768583e-05,1.42081808205214e-18,1.01919441577883e-19,1.4703500491070199e-16,1.0120571330345499e-19,1.4703500682222102e-16,3.92256557512599e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,12211.4687206386,2.072362799006485,0.4825409916060121,3.5169295921362376e-07,0.25115019656709997,364.88023393161797,1.0120571330345499e-19,1.4703500682222102e-16,1.0284433115958356e-05,1.0284433150442096e-05,0.2511501974092074,-0.2511501957249921,4.1443065031968154e-21,0.010284433115958357,0.2511501974092074,0.010284433150442095,0.01819646033304303
11A_d,572.0,5892.53422542275,-22273.3700491364,2.2785655409856894e-13,-1.57075143013143,2.44305800759598e+30,3.5259221497860302,0.061621385074959005,4.54211799030466,0.25149793285393396,-365.249957075433,4.48966634649099e-05,1.6630375280540798e-18,1.18873657548271e-19,1.7227385267216999e-16,1.18621782658361e-19,1.7227390004138401e-16,4.59292823283999e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,22273.3700491364,3.7799305353272574,0.26455512625271627,6.414779092871663e-07,0.25149793285393396,365.249957075433,1.18621782658361e-19,1.7227390004138401e-16,1.0298672685080018e-05,1.0298672695459583e-05,0.2514979331074073,-0.25149793260046044,4.8574829235670774e-21,0.010298672685080017,0.2514979331074073,0.010298672695459582,0.06044025680713409
11A_d,573.0,5892.53422542275,-169548.172919014,1.3133600107427e-11,-1.5707904287661398,2.43412789037354e+30,3.5360567852606,0.06165893945273001,4.67825524447588,0.250286208019915,-365.33257489694296,5.89802875931703e-06,1.6675498206412198e-18,1.1803030940860198e-19,1.7228627611587502e-16,1.18025901542364e-19,1.72286278187143e-16,4.5687517484434e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,169548.172919014,28.773387889291396,0.03475433632798487,4.883024313232071e-06,0.250286208019915,365.33257489694296,1.18025901542364e-19,1.72286278187143e-16,1.0249053360943498e-05,1.0249053361121763e-05,0.2502862080242683,-0.2502862080155617,4.8330819843095046e-21,0.010249053360943498,0.2502862080242683,0.010249053361121764,3.4773897632136737
11A_d,574.0,5892.53422542275,27819.4778757807,3.5424933913122703e-13,-1.5708322728325599,2.43194534563144e+30,3.5333075695122997,0.061631001196499,5.04136704352579,0.25060781405740196,-365.186119503623,-3.59460376660127e-05,1.6665469143650098e-18,1.18361176263377e-19,1.7224693809164097e-16,1.18199271051505e-19,1.7224692495146102e-16,4.57731814142293e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,-27819.4778757807,-4.721139803610532,-0.21181325730605172,-8.012070228190863e-07,0.25060781405740196,365.186119503623,1.18199271051505e-19,1.7224692495146102e-16,1.0262222913774563e-05,1.0262222920404557e-05,0.2506078142193092,-0.2506078138954946,4.840181353172131e-21,0.010262222913774563,0.2506078142193092,0.010262222920404558,0.09375271217800343
11A_d,575.0,5892.53422542275,12870.516769113701,7.81302186711996e-14,-1.57087402375267,2.27201678393169e+30,3.53759633309008,0.061649538805254006,5.28147881569351,0.25052784682516,-365.52161174823095,-7.76969577778887e-05,1.72145012239522e-18,1.22687489140655e-19,1.77868575273386e-16,1.2190689642363599e-19,1.77868567506252e-16,4.716578507088319e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,136,70,,,,,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,1.9769999980926498,-12870.516769113701,-2.1842073845893237,-0.4578319838379361,-3.7067368657203205e-07,0.25052784682516,365.52161174823095,1.2190689642363599e-19,1.77868567506252e-16,1.0258948308925742e-05,1.0258948339891427e-05,0.2505278475813551,-0.25052784606896455,4.992006152351513e-21,0.010258948308925743,0.2505278475813551,0.010258948339891428,0.019985853229876175
11B,555.0,6234.711305139986,-899.2642095974965,88.043612522855,-1.5696843070156912,0.43065470353881335,0.1170990386635737,0.08722164031696414,39.55981395520935,0.04020612736949183,19.367609004391017,0.0011120197792053334,0.0021058514817413115,0.002181876274285649,1.050324952214828,0.0010319017546154689,0.5443162247489288,0.00010887362890694615,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,899.2642095974965,0.14423510016512395,6.93312514675814,2.313420671879618e-08,0.04020612736949183,19.367609004391017,0.0010319017546154689,0.5443162247489288,3.2936859541087675e-06,3.293687990567286e-06,0.0402061522286046,-0.040206102510287285,8.453344400487933e-05,0.0032936859541087674,0.0402061522286046,0.003293687990567286,0.009267148081103668
11B,555.5,6234.711305139986,-897.985389653453,88.29660751045068,-1.5696827233909314,0.4326410219191611,0.11706561568167505,0.08771378968263409,39.21920646947115,0.04011767248671678,19.344567399756613,0.0011136034039650746,0.002095648763365852,0.0021913598808752212,1.0531823463955186,0.0010351156163427994,0.5426670489885574,0.00010949768506681557,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,897.985389653453,0.14402998722862131,6.942998602177771,2.310130817282284e-08,0.04011767248671678,19.344567399756613,0.0010351156163427994,0.5426670489885574,3.2864397301118354e-06,3.2864417678816867e-06,0.04011769736183704,-0.04011764761150496,8.479672386980549e-05,0.0032864397301118355,0.04011769736183704,0.003286441767881687,0.009315185698827293
11B,556.0,6234.711305139986,-1000.330010452467,112.00469914295493,-1.5697966570294815,0.4343384723609882,0.11768753752521065,0.08905991201855674,39.39428843965697,0.03948615901282733,19.297931059598028,0.0009996697654150487,0.002200935088602245,0.0022612147650422944,1.0733805944188841,0.0010853382992295278,0.5513049730354621,0.0001119306984213693,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1000.330010452467,0.16044528150449894,6.232654464020244,2.573419580345694e-08,0.03948615901282733,19.297931059598028,0.0010853382992295278,0.5513049730354621,3.234706146330812e-06,3.234707762609756e-06,0.039486178742794906,-0.039486139282787006,8.891095789918017e-05,0.003234706146330812,0.039486178742794906,0.003234707762609756,0.01183951862537675
11B,556.5,6234.711305139986,-1097.8467730955601,140.6414520428956,-1.5698854531211355,0.42895997090570576,0.11767723192531546,0.08941345764956146,39.14112605469091,0.03952228814437841,19.243890255185637,0.0009108736737610119,0.0021864001709652964,0.002256672756012102,1.0618067578427206,0.0010823720078540658,0.5474811465252847,0.0001166888935556654,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1097.8467730955601,0.1760862242635805,5.679035961967796,2.8242883374313173e-08,0.03952228814437841,19.243890255185637,0.0010823720078540658,0.5474811465252847,3.237665844787476e-06,3.237667187913138e-06,0.03952230453995533,-0.039522271748739124,8.866795166709885e-05,0.003237665844787476,0.03952230453995533,0.003237667187913138,0.014774247723605752
11B,557.0,6234.711305139986,-963.4057927653049,96.79436147130099,-1.569758342958415,0.4340200461514686,0.11757888720438628,0.08895392297400927,39.2996972578022,0.039620868413399145,19.62105628006369,0.0010379838364815805,0.00217946055352959,0.0022073430009581646,1.038985848484392,0.0010739349116735265,0.5433472795277617,0.00010428721859326076,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,963.4057927653049,0.15452291944473184,6.471531884030121,2.4784294233053088e-08,0.039620868413399145,19.62105628006369,0.0010739349116735265,0.5433472795277617,3.245741540425655e-06,3.2457432889172287e-06,0.03962088975729043,-0.03962084706943233,8.79767953579719e-05,0.0032457415404256547,0.03962088975729043,0.003245743288917229,0.010227950208243899
11B,557.5,6234.711305139986,-1065.3986084543128,130.47258420245475,-1.5698577112397436,0.4278464705946105,0.1178782620984541,0.09045523056553163,38.496363602851616,0.03912633695986663,19.188651431140844,0.000938615555152962,0.0022327260507378757,0.00230569951540382,1.0761120840302505,0.0011046260091849029,0.548006344678023,0.00011494620337850373,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1065.3986084543128,0.1708817868721496,5.851998731428179,2.740813142883973e-08,0.03912633695986663,19.188651431140844,0.0011046260091849029,0.548006344678023,3.205229523752271e-06,3.2052309356491787e-06,0.0391263541949363,-0.03912631972473289,9.049100253383643e-05,0.003205229523752271,0.0391263541949363,0.0032052309356491787,0.013688217352751827
11B,558.0,6234.711305139986,-1196.9909287987282,163.80607548801134,-1.5699608987700937,0.4317530284279173,0.117326097411473,0.08948058607944695,38.199015578966595,0.03990764651923327,19.516953240240582,0.0008354280248029518,0.0021456638916054435,0.002187310021114101,1.0115102557804245,0.0010568153264019545,0.5372735546375145,0.00011432678321001617,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1196.9909287987282,0.19198818842051463,5.208653762645465,3.0793436780663254e-08,0.03990764651923327,19.516953240240582,0.0010568153264019545,0.5372735546375145,3.2692344028555863e-06,3.269235543715852e-06,0.03990766044575019,-0.03990763259266298,8.657434175087779e-05,0.0032692344028555863,0.03990766044575019,0.003269235543715852,0.01726359954051704
11B,558.5,6234.711305139986,-1024.0953846608793,105.4770515037021,-1.5698198555626792,0.4278398154483741,0.11750215231560417,0.09006290928174104,38.03041753958693,0.03976258537912444,19.812387421168264,0.0009764712322173431,0.0021557090861923497,0.0021633039682558567,1.004157866863624,0.0010574709894745707,0.5335611470296789,0.00010057192183927594,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1024.0953846608793,0.16425706573079019,6.088018165617023,2.6345576834547943e-08,0.03976258537912444,19.812387421168264,0.0010574709894745707,0.5335611470296789,3.2573509942578714e-06,3.257352547187914e-06,0.03976260433579001,-0.03976256642239156,8.662806475760458e-05,0.0032573509942578713,0.03976260433579001,0.003257352547187914,0.011065785095028105
11B,559.0,6234.711305139986,-922.1672873979845,86.73176213859509,-1.5697119252750313,0.4277574388253982,0.11693135110654472,0.08796248397983797,38.66753874150115,0.0397405311919603,19.635272193936544,0.0010844015198652147,0.0020663484970622893,0.002178071011723979,1.0308609724460414,0.001037407223680113,0.5414127261150022,0.00010199015106778692,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,922.1672873979845,0.1479085786438478,6.760933065335725,2.372340456596761e-08,0.0397405311919603,19.635272193936544,0.001037407223680113,0.5414127261150022,3.2555443152453845e-06,3.255546229379152e-06,0.03974055455785101,-0.039740507825987606,8.498444973175848e-05,0.0032555443152453845,0.03974055455785101,0.003255546229379152,0.009098307419529498
11B,559.5,6234.711305139986,-957.2333233971045,87.27185392241553,-1.569751649795283,0.4232548067338617,0.11714249829006859,0.08894416451443504,38.25792288119532,0.039411922748666686,19.984059357728093,0.0010446769996135911,0.0021016598353883168,0.002168593656475874,1.0068557330445151,0.0010549699305951905,0.541505090892254,9.524410605549732e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,957.2333233971045,0.15353290257528807,6.513261869126906,2.462550310047449e-08,0.039411922748666686,19.984059357728093,0.0010549699305951905,0.541505090892254,3.2286247115707717e-06,3.2286264733445646e-06,0.03941194425469443,-0.039411901242567035,8.642318387337271e-05,0.0032286247115707717,0.03941194425469443,0.0032286264733445646,0.009106653298353019
11B,560.0,6234.711305139986,-944.5177249105861,93.41713132434292,-1.5697375858099665,0.42786056989707383,0.11703167444961793,0.08874976720419243,37.618412911606185,0.03955667523820037,19.46265623913964,0.001058740984930018,0.0020987744392662773,0.002226771350158003,1.059468410889715,0.0010456524102023584,0.5564323368493561,0.00010471425692604312,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,944.5177249105861,0.15149341784789813,6.600946854364434,2.429838535154062e-08,0.03955667523820037,19.46265623913964,0.0010456524102023584,0.5564323368493561,3.2404828355133712e-06,3.240484651687937e-06,0.03955669740830005,-0.03955665306802154,8.565989345340913e-05,0.0032404828355133714,0.03955669740830005,0.0032404846516879368,0.009800795125859104
11B,560.5,6234.711305139986,-938.2150010336012,85.21405838886648,-1.569730473424169,0.42862539161854996,0.1171909685373024,0.08916647492252534,38.19630805653032,0.03954658248801586,19.937616177398,0.001065853370727584,0.002120287794131098,0.002174057573242164,1.0133209857991932,0.001058481827919006,0.5426175601808594,9.680683263340852e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,938.2150010336012,0.1504825091516464,6.645290576543122,2.413624332975714e-08,0.03954658248801586,19.937616177398,0.001058481827919006,0.5426175601808594,3.239656037418256e-06,3.2396578776068293e-06,0.03954660495125528,-0.03954656002470082,8.671088059684532e-05,0.003239656037418256,0.03954660495125528,0.003239657877606829,0.00894816221201669
11B,561.0,6234.711305139986,-906.5038193723867,91.1888920851133,-1.5696931879299618,0.4192175839511788,0.11701069757864756,0.08817427360692465,38.63685198957101,0.039302904199433226,19.156718764470025,0.001103138864934666,0.0020728217709206215,0.002270324764163532,1.0888008479930582,0.0010529842091749704,0.5544141273529024,0.00011096911800051953,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,906.5038193723867,0.1453962781925527,6.877755142230461,2.3320450791793026e-08,0.039302904199433226,19.156718764470025,0.0010529842091749704,0.5544141273529024,3.219693912017567e-06,3.2196958710577946e-06,0.03930292811349851,-0.03930288028528184,8.62605189017208e-05,0.003219693912017567,0.03930292811349851,0.0032196958710577948,0.009469898758588089
11B,561.5,6234.711305139986,-1026.7135451549343,127.8802731438472,-1.5698223456016944,0.4317277583436935,0.11735038808077007,0.0895466676570703,37.96512769118391,0.03924845167879738,18.869970236427598,0.0009739811932021147,0.002173236631828999,0.002350445283279868,1.1330352330018936,0.0010856755078856824,0.5696399425801788,0.00012131222271379747,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1026.7135451549343,0.16467699864603144,6.072493476453696,2.6412930861813818e-08,0.03924845167879738,18.869970236427598,0.0010856755078856824,0.5696399425801788,3.2152331615270786e-06,3.2152346865694556e-06,0.03924847029503734,-0.03924843306248572,8.893857979157447e-05,0.0032152331615270787,0.03924847029503734,0.0032152346865694558,0.013476967875982002
11B,562.0,6234.711305139986,-1102.6241166548105,142.4536137280842,-1.5698893996646779,0.43019348808556174,0.11735529627046641,0.08958138267797816,38.14059318509554,0.03969606775877962,19.239540905165743,0.0009069271302185708,0.0021797319976983205,0.002269020661164735,1.0716720243803228,0.0010780042036580722,0.5538361035818997,0.00011717046116882404,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1102.6241166548105,0.17685247362548948,5.65443038200101,2.8365783910425777e-08,0.03969606775877962,19.239540905165743,0.0010780042036580722,0.5538361035818997,3.251901870799223e-06,3.2519032081659803e-06,0.03969608408405741,-0.03969605143343904,8.831014068216702e-05,0.003251901870799223,0.03969608408405741,0.00325190320816598,0.014986114219453438
11B,562.5,6234.711305139986,-961.6080052410168,31.566918578218772,-1.5697564023827986,0.43589058217113813,0.11722349541238124,0.08797284567634496,37.145786270813296,0.02137223896965743,32.58383713608161,0.001039924412097984,0.0022409415455263895,0.0027941586295847634,2.176121390079968,0.0007678006589269059,1.2102144538399702,3.4137803968065904e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,961.6080052410168,0.15423456807827707,6.483630825824211,2.4738044879660088e-08,0.02137223896965743,32.58383713608161,0.0007678006589269059,1.2102144538399702,1.7508138163943349e-06,1.7508147630968372e-06,0.021372250526084456,-0.021372227413231675,6.289826398971264e-05,0.0017508138163943349,0.021372250526084456,0.001750814763096837,0.0033427552875641715
11B,563.0,6234.711305139986,-960.0248706967977,28.62120267407672,-1.5697546874906947,0.43024541735165744,0.11719943892449872,0.08799279541894639,37.210403877249334,0.021761346667237367,34.043276518584655,0.0010416393042019703,0.0022019789707653985,0.002493721284574409,1.9558945608791458,0.0007073163872371636,1.0974001788153298,3.1054349719348225e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,960.0248706967977,0.15398064540780573,6.494322694593063,2.469731762573543e-08,0.021761346667237367,34.043276518584655,0.0007073163872371636,1.0974001788153298,1.7826895189800834e-06,1.782690486100278e-06,0.021761358472903804,-0.02176133486157251,5.794338987710512e-05,0.0017826895189800834,0.021761358472903804,0.001782690486100278,0.003011131049417631
11B,563.5,6234.711305139986,-940.3255107045719,27.51761259638618,-1.5697328656725162,0.4343128341901847,0.11674283260156519,0.08636357391549035,38.13354818542297,0.02205605523609994,33.626057261274276,0.0010634611223802515,0.0021129317322786537,0.0024783058527751926,1.9601673858877942,0.0007076695776303421,1.120359250186361,3.112102009340817e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,940.3255107045719,0.15082101875821485,6.630375581822095,2.419053768117151e-08,0.02205605523609994,33.626057261274276,0.0007076695776303421,1.120359250186361,1.8068320449413054e-06,1.8068330666592994e-06,0.02205606770824342,-0.022056042763958145,5.7972324581350465e-05,0.0018068320449413054,0.02205606770824342,0.0018068330666592995,0.002908678597191807
11B,564.0,6234.711305139986,-1226.5291892718597,28.203991527177465,-1.5699810182093605,0.6128240323506916,0.01499267563011196,0.10752432186534337,40.07217779384003,0.10523486911734724,284.07242628299224,0.0008153085855359839,0.000536562821047305,0.009101050250069211,10.162603954242401,0.003765093977251876,10.162607516261252,1.8747981254229237e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1226.5291892718597,0.1967258994431212,5.083214781738117,3.155332938686953e-08,0.10523486911734724,284.07242628299224,0.003765093977251876,10.162607516261252,8.620840478093078e-06,8.62084334335089e-06,0.10523490409363889,-0.10523483414106242,0.00030843660112968996,0.008620840478093078,0.10523490409363889,0.00862084334335089,0.003541295121138672
11B,564.5,6234.711305139986,-1199.488091883413,26.828190886201636,-1.56996263801125,0.6017125614845701,0.015916336189340425,0.10943957197577557,38.82695456584973,0.10312355322746795,273.9988398854774,0.0008336887836467041,0.0005575414525900624,0.008782148119297858,9.601333665337958,0.0036133830917938832,9.601335856762143,1.8646580666431514e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1199.488091883413,0.19238871427688045,5.197810088594012,3.085767806414267e-08,0.10312355322746795,273.9988398854774,0.0036133830917938832,9.601335856762143,8.447881480394167e-06,8.447884416189653e-06,0.10312358906481518,-0.10312351739012811,0.00029600844574814337,0.008447881480394168,0.10312358906481518,0.008447884416189653,0.00333787122993101
11B,565.0,6234.711305139986,-1195.3328774098225,26.182659095968376,-1.5699597399448182,0.6023874542552063,0.014291093896719443,0.11110280528692017,41.60968131622716,0.115095883282608,310.2191082506154,0.0008365868500783331,0.0004991543225506086,0.009912782108108448,10.831357801560513,0.004018872870117481,10.831361943307686,1.83246512278057e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1195.3328774098225,0.191722249661243,5.215878708740981,3.075078223801388e-08,0.115095883282608,310.2191082506154,0.004018872870117481,10.831361943307686,9.428654758511239e-06,9.42865805796368e-06,0.11509592355912705,-0.11509584300609751,0.0003292261807290089,0.00942865475851124,0.11509592355912705,0.00942865805796368,0.0032593827430301586
11B,565.5,6234.711305139986,-1152.5356241435497,22.455352823596,-1.569928674873245,0.5960398992014071,0.014760392609762927,0.11011949418581171,43.01348852692599,0.1100082192558294,315.9387826061524,0.0008676519216515012,0.0005067590647961983,0.010137661801752278,10.843083092107964,0.0037758310247250635,10.843087034025563,1.6904831262716534e-05,38.0859375,8.191999999999992e-05,26.0,8.0,65,40,20,,,,,,,,,,,,,,1152.5356241435497,0.18485789762123914,5.409560602322384,2.964979268067146e-08,0.1100082192558294,315.9387826061524,0.0037758310247250635,10.843087034025563,9.011873321437537e-06,9.011876713596781e-06,0.11000826066402329,-0.11000817784764605,0.000309316193975142,0.009011873321437536,0.11000826066402329,0.009011876713596781,0.002780617175222472
