name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
FRB121102_tracking-M01_0112,560.0,1259.0753646831658,-50.8897657550042,0.082199329542702,-1.55114853900628,13.3392321589194,846.637376790289,0.145603276911987,2.80031597572999,1.70870230366117,65.6326257337925,0.019647787788614,0.729072425051985,0.001842895144152,0.056495944618214,0.001471271029544,0.056506846768175,3.17277816222536e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,50.8897657550042,0.0404183634931258,0.0002384415653654,24.74122932191638,3.2101623641327265e-08,1.70870230366117,65.6326257337925,0.001471271029544,0.056506846768175,0.0001679722712591,0.0001680046761253,1.7090319430068557,-1.7083725043413032,0.0001446597293739,0.1679722712591076,1.7090319430068557,0.1680046761253459,2.849968425728257,87.00727971631346,-50.77785915798611,1259.0753646831658,1391.09102737174,154.5231921638876,1.1721840591881125
FRB121102_tracking-M01_0112,560.5,1259.0753646831658,-54.8598393045067,0.094403409308231,-1.55257007461964,13.6036322470256,848.258845966557,0.145257254394874,2.78846188103382,1.70363360560533,65.5275646853094,0.01822625217526,0.722926483088141,0.001772720812907,0.055826553184481,0.001451783868236,0.055835821012653,3.13569878368065e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,54.8598393045067,0.0435715294281146,0.0002765434609495,22.950766546990845,3.46059740745376e-08,1.70363360560533,65.5275646853094,0.001451783868236,0.055835821012653,0.0001674739979654,0.000167501800125,1.7039164237977835,-1.703350643075504,0.0001427398535306,0.1674739979654263,1.7039164237977835,0.1675018001250173,2.849968425728257,88.38834764831843,-55.19332517172403,1259.0753646831658,1391.09102737174,154.2799936564892,1.1857439590666063
FRB121102_tracking-M01_0112,561.0,1259.0753646831658,-59.9171997009635,0.11186057227784,-1.5541081776186,13.8427700020174,847.94398934714,0.145096461563422,2.78742317491483,1.70426889942597,65.3816472414143,0.016688149176294,0.716011992636404,0.001708401725702,0.055192746168539,0.001438988193996,0.055200423829662,3.11496425118343e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,59.9171997009635,0.0475882551447117,0.0003305497339101,21.01358826792633,3.779619272964401e-08,1.70426889942597,65.3816472414143,0.001438988193996,0.055200423829662,0.0001675364498891,0.0001675597657153,1.7045060802751346,-1.7040315903268646,0.0001414779819916,0.1675364498891705,1.7045060802751346,0.1675597657153668,2.849968425728257,91.1504835123284,-60.09214101536816,1259.0753646831658,1391.09102737174,153.9405752254148,1.1791359081616584
FRB121102_tracking-M01_0112,561.5,1259.0753646831658,-65.8494171612568,0.136366489318657,-1.55561133077585,13.736486422297,846.741547445983,0.145019605629205,2.72596959072002,1.70735857949994,65.329594997713,0.015184996019049,0.71981644414574,0.001678351312592,0.055523389474864,0.001451335008748,0.055529787166914,3.1441528018298e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,65.8494171612568,0.052299821764702,0.0004014151543229,19.12052405262527,4.153827739919507e-08,1.70735857949994,65.329594997713,0.001451335008748,0.055529787166914,0.0001678401777991,0.0001678595170766,1.7075553088041884,-1.707161738408138,0.000142688475998,0.1678401777991621,1.7075553088041884,0.1678595170766869,2.849968425728257,93.91261937633834,-65.94527163374819,1259.0753646831658,1391.09102737174,153.82170371047323,1.1614521638191175
FRB121102_tracking-M01_0112,562.0,1259.0753646831656,-73.2046468212486,0.167024734876717,-1.55713684138244,14.1118208361263,847.121973991836,0.145466035707343,2.87083833364418,1.71167748984604,65.098515227516,0.01365948541246,0.709408769860405,0.001615066541412,0.054504638857375,0.0014333372666,0.054509723251496,3.11617943966734e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,73.2046468212486,0.0581415925326041,0.0004983340833118,17.1993912866977,4.617800821417465e-08,1.71167748984604,65.098515227516,0.0014333372666,0.054509723251496,0.0001682647439618,0.000168280431875,1.7118370755513546,-1.711517808616358,0.0001409159235201,0.1682647439618251,1.7118370755513546,0.1682804318750003,2.849968425728257,96.67475524034828,-73.59110022896537,1259.0753646831656,1391.09102737174,153.28098774622498,1.150292285935004
FRB121102_tracking-M01_0112,562.5,1259.0753646831656,-83.4713982302652,0.218975289189538,-1.55881674835274,13.8216675272721,851.339439121616,0.145701221889918,2.83563686263116,1.7061009688281,64.9126064893025,0.011979578442154,0.719224884719623,0.00158381501653,0.054830371385827,0.001441276188265,0.054834309680937,3.14237061162753e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,83.4713982302652,0.0662957917942187,0.0006465819892971,15.08391366836656,5.265434751072385e-08,1.7061009688281,64.9126064893025,0.001441276188265,0.054834309680937,0.0001677165496396,0.0001677285765706,1.7062233130967164,-1.705978548761519,0.0001416933744968,0.1677165496396775,1.7062233130967164,0.1677285765706596,2.849968425728257,96.67475524034828,-83.24239206227232,1259.0753646831656,1391.09102737174,152.84653875407494,1.1443350607378586
FRB121102_tracking-M01_0112,563.0,1259.0753646831656,-94.6615176890344,0.282168636551327,-1.56023276487602,13.8018051950169,850.363050646716,0.146045128118311,2.86041728985677,1.70392748181993,64.9362068511749,0.010563561918879,0.721001730194675,0.001557254768131,0.055050957548481,0.001444666667456,0.055054030038964,3.14856997769103e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,94.6615176890344,0.0751833610157681,0.0008325780552855,13.300815319898648,5.971315389423678e-08,1.70392748181993,64.9362068511749,0.001444666667456,0.055054030038964,0.0001675028871728,0.0001675122268981,1.704022490418697,-1.703832413058063,0.0001420244307194,0.1675028871728264,1.704022490418697,0.1675122268981195,2.849968425728257,99.43689110435824,-94.91188627660958,1259.0753646831656,1391.09102737174,152.9045499240326,1.1476277831053587
FRB121102_tracking-M01_0112,563.5,1259.0753646831656,-111.359637343051,0.39338140822583,-1.56181665385829,13.6167552267404,850.138831147847,0.145783872519961,2.89460748909365,1.70284049600668,64.8676207024504,0.00897967293661,0.725837436015528,0.001536294689525,0.055366600567865,0.001453673029696,0.055368837002048,3.1719270838707e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,111.359637343051,0.0884455692380841,0.001152919326888,11.306388874134868,7.02464457005246e-08,1.70284049600668,64.8676207024504,0.001453673029696,0.055368837002048,0.0001673960321194,0.0001674027766448,1.7029091048666427,-1.7027718425998355,0.0001429076311491,0.1673960321194406,1.7029091048666427,0.1674027766448104,2.849968425728257,102.1990269683682,-111.59969045711236,1259.0753646831656,1391.09102737174,152.74541501961085,1.1512800476318312
FRB121102_tracking-M01_0112,564.0,1259.0753646831656,-133.828082886096,0.56843808061458,-1.56332419264012,13.6385176040684,850.962004481325,0.145637844275593,2.98705960049452,1.70362141415342,64.7754234161807,0.007472134154774,0.725580066383596,0.001509877217208,0.055217583294786,0.001452443789647,0.055219130206856,3.17368926564737e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,133.828082886096,0.1062907643497357,0.0016673048831546,9.408155131048185,8.44196998298691e-08,1.70362141415342,64.7754234161807,0.001452443789647,0.055219130206856,0.0001674727994969,0.0001674774716082,1.703668941327893,-1.70357385540737,0.000142785017566,0.1674727994969378,1.703668941327893,0.1674774716082972,2.849968425728257,103.58009490037315,-133.62594515259505,1259.0753646831656,1391.09102737174,152.53020729330157,1.1436153123502557
FRB121102_tracking-M01_0112,564.5,1259.0753646831656,-167.214644061783,0.88343309815078,-1.5648160606263,13.7452354628147,851.823530392871,0.145308598591453,2.99272552015656,1.7029198195793,64.7604893966829,0.0059802661686,0.723191380638796,0.001482528690823,0.054971255382645,0.001445641770182,0.054972236379542,3.15943566806543e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,167.214644061783,0.1328074940961623,0.0026013454667008,7.529695570311166,1.0548017840821e-07,1.7029198195793,64.7604893966829,0.001445641770182,0.054972236379542,0.0001674038299439,0.0001674068213989,1.702950250233854,-1.702889368412518,0.000142114908081,0.1674038299439235,1.702950250233854,0.1674068213989888,2.7804570007104945,104.96116283237814,-166.48478412454472,1259.0753646831656,1391.09102737174,152.49657160475547,1.1432198814281687
FRB121102_tracking-M01_0112,565.0,1259.0753646831656,-229.619582785004,1.64275871668931,-1.56644132507488,14.2132714645267,850.819307193375,0.145326792521796,2.87847529745935,1.70289270052408,64.790708755636,0.004355001720019,0.712674781981298,0.00144573700257,0.054263540117476,0.001426302738468,0.054264048122724,3.1156430528351e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,229.619582785004,0.1823715952402782,0.0049189122962919,5.483310044431424,1.448456544824625e-07,1.70289270052408,64.790708755636,0.001426302738468,0.054264048122724,0.0001674011640323,0.0001674027504168,1.702908838061623,-1.7028765519840818,0.0001402125931208,0.1674011640323191,1.702908838061623,0.1674027504168097,2.7804570007104945,106.34223076438312,-230.80845071811865,1259.0753646831656,1391.09102737174,152.5690128831012,1.1554391111794293
FRB121102_tracking-M01_0112,565.5,1259.0753646831656,-376.953440462678,4.48669660203725,-1.56814348549727,13.8147766683609,851.21517229159,0.145606344209221,2.93618855172351,1.70205456317388,64.7757415355138,0.00265284129763,0.722785508780896,0.00145251856459,0.054997160103355,0.001445176259697,0.054997358118257,3.15753536517029e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,376.953440462678,0.2993891001572688,0.0132448459223171,3.340134959738685,2.377848924338276e-07,1.70205456317388,64.7757415355138,0.001445176259697,0.054997358118257,0.0001673187717782,0.0001673193601319,1.7020605482177584,-1.7020485740159217,0.0001420671065912,0.167318771778245,1.7020605482177584,0.1673193601319985,2.7804570007104945,106.34223076438312,-376.132290059156,1259.0753646831656,1391.09102737174,152.534677861494,1.1537933401234917
FRB121102_tracking-M01_0112,566.0,1259.0753646831656,-810.150755439038,20.7495375983297,-1.56956198925287,13.8573105818682,850.102220513434,0.145485776354356,2.91933159920566,1.70500802837377,64.7614821019352,0.001234337542023,0.721308465966108,0.001448216119362,0.054945626371415,0.001446627488612,0.054945669398023,3.16137546630565e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,810.150755439038,0.6434489770538119,0.0613474014803442,1.5541247801476723,5.110488181267288e-07,1.70500802837377,64.7614821019352,0.001446627488612,0.054945669398023,0.0001676091092212,0.0001676092368165,1.7050093263401824,-1.7050067295080535,0.0001422093768997,0.1676091092212551,1.7050093263401824,0.1676092368165452,2.7804570007104945,107.7232986963881,-781.1978331997872,1259.0753646831656,1391.09102737174,152.50152002464432,1.1489833844523205
FRB121102_tracking-M01_0112,566.4,1259.0753646831656,51275.2431824182,81571.9245367851,-1.57081582938402,14.3248735619074,851.377845053207,0.145888242237627,2.88561077016087,1.70097129036645,64.7697858101183,-1.95025891212762e-05,0.710737030712901,0.001419930391809,0.054066965974368,0.001419930006884,0.054066960445735,3.10259616321748e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-51275.2431824182,-40.72452263039959,245.20785651042857,-0.0245552295130779,-3.234478552492966e-05,1.70097129036645,64.7697858101183,0.001419930006884,0.054066960445735,0.0001672122817281,0.0001672122817599,1.70097129068971,-1.7009712900429668,0.0001395847994232,0.1672122817281835,1.70097129068971,0.1672122817599612,2.7804570007104945,107.7232986963881,10155.571831597405,1259.0753646831656,1391.09102737174,152.5211899090219,1.1442504868731542
FRB121102_tracking-M01_0112,566.5,1259.0753646831656,3246.33296717624,326.113830797924,-1.57110436665972,14.3561045589009,850.332821258306,0.145732974272764,2.91524091115139,1.70196457483773,64.8789885744896,-0.00030803986482,0.708780037989948,0.001418690305138,0.054075554461199,0.001418592734344,0.054075552100276,3.09444702733718e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-3246.33296717624,-2.57834682357807,0.9813768247529114,-0.3878454174028697,-2.047809762544982e-06,1.70196457483773,64.8789885744896,0.001418592734344,0.054075552100276,0.0001673099255648,0.0001673099334972,1.7019646555306474,-1.701964494089248,0.0001394533467686,0.1673099255648482,1.7019646555306474,0.1673099334972847,2.7804570007104945,107.7232986963881,3385.190610532386,1259.0753646831656,1391.09102737174,152.77833554808373,1.1456487986921584
FRB121102_tracking-M01_0112,567.0,1259.0753646831656,565.686680399271,9.99232363794346,-1.57256408798318,14.2995821205012,850.12214084257,0.145228099722435,2.8490260682838,1.70148007676822,64.769310535675,-0.001767761188286,0.714039223140846,0.001432139384815,0.054388472729294,0.001428913930385,0.054388560339622,3.12257751864559e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-565.686680399271,-0.4492873868131164,0.0300107216225627,-2.225746881285042,-3.568391530924563e-07,1.70148007676822,64.769310535675,0.001428913930385,0.054388560339622,0.0001672622974666,0.0001672625586322,1.7014827334822804,-1.7014774182236316,0.0001404681743412,0.1672622974666231,1.7014827334822804,0.1672625586322421,2.7804570007104945,107.7232986963881,564.1984350887344,1259.0753646831656,1391.09102737174,152.51983244124753,1.1494786420509224
FRB121102_tracking-M01_0112,567.5,1259.0753646831656,307.16010361676,2.91472135456954,-1.57405194643821,14.4207918808659,853.175826491117,0.145584816113284,2.91825044008858,1.69601317130549,64.6794188510449,-0.003255619643316,0.710274415079625,0.00142261638435,0.053836394736523,0.00141179022422,0.053836677051872,3.08931952226419e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-307.16010361676,-0.2439568847366447,0.0087910322019109,-4.099084971836378,-1.937587626440728e-07,1.69601317130549,64.6794188510449,0.00141179022422,0.053836677051872,0.000166724878792,0.0001667257617518,1.6960221532371025,-1.696004183241373,0.0001387853611926,0.1667248787920149,1.6960221532371025,0.1667257617518201,2.7804570007104945,106.34223076438312,307.7446009574917,1259.0753646831656,1391.09102737174,152.3075848492696,1.149483296772146
FRB121102_tracking-M01_0112,568.0,1259.0753646831656,198.113150797561,1.21028526795084,-1.57584390442051,14.4743042924205,848.924698312051,0.145734321273515,2.87239835099042,1.70325788727961,64.822364181088,-0.005047577625614,0.703961398276268,0.00143810317948,0.053746015578456,0.001412304507214,0.053746704301854,3.0835434454201e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-198.113150797561,-0.1573481273278778,0.0036570834429919,-6.355334613650828,-1.2497117467426029e-07,1.70325788727961,64.822364181088,0.001412304507214,0.053746704301854,0.0001674370633511,0.0001674391948851,1.7032795703651615,-1.7032361894894836,0.0001388369496993,0.1674370633511347,1.7032795703651615,0.1674391948851768,2.849968425728257,106.34223076438312,199.1288594430828,1259.0753646831656,1391.09102737174,152.64305799631924,1.1387936676162045
FRB121102_tracking-M01_0112,568.5,1259.0753646831656,152.296948811695,0.71540765597949,-1.5773623521609,14.1969734970366,854.990060969885,0.145630393734793,2.94827922623626,1.69200414117833,64.8423138643535,-0.006566025366002,0.714101116227932,0.001457133024133,0.054151649891507,0.001413118136665,0.054152822244071,3.08427046158665e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-152.296948811695,-0.1209593588148864,0.0021409165663731,-8.267239590203006,-9.60699908899613e-08,1.69200414117833,64.8423138643535,0.001413118136665,0.054152822244071,0.0001663307750943,0.0001663343582008,1.6920405904216431,-1.6919676678851154,0.000138918157825,0.1663307750943945,1.6920405904216431,0.1663343582008092,2.7804570007104945,103.58009490037315,151.57569897906302,1259.0753646831656,1391.09102737174,152.688688984852,1.134940356610372
FRB121102_tracking-M01_0112,569.0,1259.0753646831656,124.775879487139,0.476055483746681,-1.57881052469032,14.7223042765352,852.643609099858,0.145814811303411,2.95109930745158,1.69846283402445,64.6204818925109,-0.008014197895426,0.700864034686806,0.001459472056241,0.05311218549521,0.001396066922782,0.053113894133263,3.05751361035162e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-124.775879487139,-0.0991011999655299,0.0014507538787718,-10.090695171681336,-7.870950599566998e-08,1.69846283402445,64.6204818925109,0.001396066922782,0.053113894133263,0.0001669656904359,0.0001669710487584,1.6985173416993886,-1.6984082904177251,0.0001372433670993,0.1669656904359395,1.6985173416993886,0.1669710487584167,2.849968425728257,102.1990269683682,125.3774300197188,1259.0753646831656,1391.09102737174,152.16471937956226,1.1284476674496635
FRB121102_tracking-M01_0112,569.5,1259.0753646831656,106.383335487071,0.343216319200763,-1.58019601842749,14.7968139447886,855.095545792198,0.145606713321534,2.833780257601,1.69078987757393,64.7160525902563,-0.009399691632597,0.701274742209178,0.001473379705798,0.053057411206357,0.001386457362323,0.053059757341557,3.0323711175229e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-106.383335487071,-0.0844932229405039,0.0010485769564724,-11.835268737519362,-6.710735934521747e-08,1.69078987757393,64.7160525902563,0.001386457362323,0.053059757341557,0.000166211408125,0.000166218746121,1.690864523529482,-1.6907151839280332,0.0001363003217473,0.1662114081250276,1.690864523529482,0.1662187461210422,2.7804570007104945,102.1990269683682,106.90075612207602,1259.0753646831656,1391.09102737174,152.38792557012897,1.1378929121887695
FRB121102_tracking-M01_0112,570.0,1259.0753646831656,92.6242741415158,0.265822766791083,-1.58159221327906,14.0470879322108,860.12952924525,0.145349988623282,2.94000292084516,1.68474280145508,64.4882041740294,-0.010795886484163,0.720724655813208,0.001527295237941,0.054024119958638,0.001411603071419,0.054027266699338,3.09807495052182e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-92.6242741415158,-0.0735653136735177,0.0007912862114492,-13.59336282365344,-5.84280462766657e-08,1.68474280145508,64.4882041740294,0.001411603071419,0.054027266699338,0.0001656169563542,0.0001656266016595,1.684840918574145,-1.6846446230405534,0.0001387743098907,0.1656169563542401,1.684840918574145,0.1656266016595127,2.7804570007104945,99.43689110435824,92.3233802872475,1259.0753646831656,1391.09102737174,151.84926632284814,1.141289860211808
FRB121102_tracking-M01_0112,570.5,1259.0753646831656,80.0485147857903,0.196120679694358,-1.58328810115606,14.3769312969341,856.662167627513,0.146065544903636,2.97579192670392,1.68706781620401,64.6540765481441,-0.012491774361159,0.709889079129234,0.001549809746294,0.053566715380173,0.001397980795424,0.053570894337121,3.06019472208657e-05,1.953125,9.8304e-05,1,1,256,300,150,0,4,,,-80.0485147857903,-0.0635772226438039,0.0005906153933208,-15.728903503737069,-5.04951684602316e-08,1.68706781620401,64.6540765481441,0.001397980795424,0.053570894337121,0.0001658455146041,0.0001658584462676,1.687199363887686,-1.6869361891505787,0.0001374378198775,0.165845514604119,1.687199363887686,0.1658584462676151,2.849968425728257,96.67475524034828,80.59977644124781,1259.0753646831656,1391.09102737174,152.23683682124422,1.1506372553718272
