name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,regstart_d,regend_d,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
11A_b,562.5,6956.342535665697,-25914.96963868676,396.2133234850284,-1.5707577390591807,0.5691624334277693,3.703832710769672,0.0608016449927568,0.1729439125948885,0.0942577690313473,328.1871270054037,3.8587735715929634e-05,0.0053797377738944,0.0001381346997966,0.476656918984257,0.0001369046310153,0.4766581057848721,5.899669269056202e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,25914.96963868676,3.72537285302136,0.2684295074488927,5.355361432995989e-07,0.0942577690313473,328.1871270054037,0.0001369046310153,0.4766581057848721,3.859792803320983e-06,3.859792806194625e-06,0.0942577691015229,-0.0942577689611718,5.606153374499207e-06,0.0038597928033209,0.0942577691015229,0.0038597928061946,0.0429700867434898,,,,,,772.8216246180717,0.8457279333832408
11A_b,563.0,6956.342610235652,-53714.00742253,5.840971579920562e-13,-1.57077770967717,4.68208361968546e+30,3.7466464836523,0.060767448466995,2.00304830545419,0.093173922388135,327.25109511303,1.86171177288849e-05,1.88370805977047e-18,4.6943909299083305e-20,1.64519272085258e-16,4.684387281187639e-20,1.6451928827425802e-16,2.0244636501408401e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,53714.00742253,7.721587396154772,0.1295070493533472,1.1100067706258646e-06,0.093173922388135,327.25109511303,4.684387281187639e-20,1.6451928827425802e-16,3.815410005845866e-06,3.81541000650707e-06,0.0931739224042819,-0.0931739223719881,1.918225362730221e-21,0.0038154100058458,0.0931739224042819,0.003815410006507,0.1816869408153371,0.1737333077104098,542.7596972779554,-40121.68939654282,6956.342610235652,6995.497234469472,770.6174383969459,0.8457279333832408
11A_b,563.5,6956.342535665697,-136377.0474702729,10804.204526857977,-1.5707889941827118,0.5612717546006991,3.76251982401904,0.060776432948505,3.2818687977221046,0.093157334305122,326.84953069551096,7.332612184583973e-06,0.0054224765469678,0.0001342985358566,0.4710243867434438,0.0001342541045505,0.4710243019619773,5.809118412914722e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,136377.0474702729,19.604705600832247,0.0510081620382786,2.8182490296182843e-06,0.093157334305122,326.84953069551096,0.0001342541045505,0.4710243019619773,3.814730734905206e-06,3.81473073500776e-06,0.0931573343076264,-0.0931573343026176,5.49761607875525e-06,0.0038147307349052,0.0931573343076264,0.0038147307350077,1.1635858512340052,,,,,,769.6718265700562,0.8457279333832408
11A_b,564.0,6956.342603578592,80866.7817356374,1.3949922572222e-12,-1.57080869281192,4.25225387146137e+30,3.70242267198328,0.0608801346851449,5.71256305688634,0.094785139006671,329.220620208195,-1.23660170281851e-05,1.93971375330505e-18,4.9702621315557104e-20,1.72465418337599e-16,4.96568436918558e-20,1.72465384541053e-16,2.13319952084732e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-80866.7817356374,-11.624899224203912,-0.0860222510934051,-1.671122296107677e-06,0.094785139006671,329.220620208195,4.96568436918558e-20,1.72465384541053e-16,3.881388252230503e-06,3.881388252527271e-06,0.0947851390139181,-0.0947851389994238,2.033414644774505e-21,0.0038813882522305,0.0947851390139181,0.0038813882525272,0.4135237205666907,0.1737333077104098,546.9029010739704,120365.06818962848,6956.342603578592,6995.497234469472,775.2553156445034,0.8457279333832408
11A_b,564.5,6956.342535665697,34543.703444475825,714.4372097385277,-1.5708252756307193,0.572569953828014,3.649244599398125,0.0609321586949954,7.436777885384125,0.0960230623727453,330.25096165778194,-2.8948835822648443e-05,0.0053134103413374,0.0001404999194521,0.4808196633305141,0.0001398086853507,0.4808197625722501,5.98723455115517e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-34543.703444475825,-4.965785291245742,-0.2013780180474003,-7.138500247487502e-07,0.0960230623727453,330.25096165778194,0.0001398086853507,0.4808197625722501,3.932080388789002e-06,3.9320803904366135e-06,0.0960230624129806,-0.0960230623325099,5.725072461721337e-06,0.003932080388789,0.0960230624129806,0.0039320803904366,0.0777136637513064,,,,,,777.6815840766301,0.8457279333832408
11A_b,565.0,6956.342593449415,31425.7471036957,1.9909012889372e-13,-1.5708281478363002,4.97518985661138e+30,3.64951444022265,0.060908914552843,7.842598255432088,0.095718571314253,330.92744279650003,-3.18210414016755e-05,1.79855501117783e-18,4.74551303421748e-20,1.6307342860727202e-16,4.7170558789127e-20,1.6307341837972095e-16,2.01594419028228e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-31425.7471036957,-4.5175674834198665,-0.2213580657444844,-6.49417049653927e-07,0.095718571314253,330.92744279650003,4.7170558789127e-20,1.6307341837972095e-16,3.919611682937781e-06,3.919611684922238e-06,0.0957185713627142,-0.0957185712657917,1.9316029363535055e-21,0.0039196116829377,0.0957185713627142,0.0039196116849222,0.0638371653939587,0.1737333077104098,546.9029010739704,40121.68939654282,6956.342593449415,6995.497234469472,779.2745753534927,0.8457279333832408
11A_b,565.5,6956.342535665697,26493.241961958403,411.8963768947153,-1.5708340722697978,0.5671253188702978,3.723288980328056,0.0607928605641494,8.055494596077818,0.0938304752888578,327.712791366245,-3.774547490127376e-05,0.0053959402797912,0.0001371546837134,0.4748908962081506,0.0001359783656964,0.4748909380578943,5.868373664314007e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-26493.241961958403,-3.808501640930638,-0.2625704527084415,-5.47486214401341e-07,0.0938304752888578,327.712791366245,0.0001359783656964,0.4748909380578943,3.842295409428531e-06,3.84229541216563e-06,0.0938304753556989,-0.0938304752220166,5.568223426990675e-06,0.0038422954094285,0.0938304753556989,0.0038422954121656,0.044590930105331,,,,,,771.7046495725474,0.8457279333832408
11A_b,566.0,6956.3425952639645,20168.0573916673,8.829848370377433e-14,-1.57084591015237,4.07083589195816e+30,3.70628615208961,0.060840421016378,8.884610560122963,0.094273053520796,330.76105305333,-4.95833574728092e-05,1.99602283097514e-18,5.1531633011189996e-20,1.7811676548129399e-16,5.0769243604002095e-20,1.781167590886e-16,2.17082646562313e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-20168.0573916673,-2.899232910897484,-0.3449188218860419,-4.167754637144161e-07,0.094273053520796,330.76105305333,5.0769243604002095e-20,1.781167590886e-16,3.860418692974245e-06,3.860418697719683e-06,0.0942730536366815,-0.0942730534049104,2.0789666819770603e-21,0.0038604186929742,0.0942730536366815,0.0038604186977196,0.0256102654931878,0.1737333077104098,542.7596972779554,20060.84469827141,6956.3425952639645,6995.497234469472,778.8827568880814,0.8457279333832408
11A_b,566.5,6956.342535665697,16396.609977204007,160.53434139882918,-1.5708573150113725,0.563845059934855,3.697702977838116,0.0608940392731674,11.017339198291818,0.0952796122137924,327.10025782371054,-6.098821647586563e-05,0.0053597683361801,0.0001410956561779,0.4740819459888389,0.0001381015119837,0.4740819143179851,5.971175233403118e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-16396.609977204007,-2.357073403607908,-0.4242549249715038,-3.388380304050603e-07,0.0952796122137924,327.10025782371054,0.0001381015119837,0.4740819143179851,3.90163660041332e-06,3.901636607669511e-06,0.0952796123909916,-0.0952796120365931,5.655164858577032e-06,0.0039016366004133,0.0952796123909916,0.0039016366076695,0.0173287358530347,,,,,,770.2622424255459,0.8457279333832408
11A_b,567.0,6956.342612551338,13811.9448983605,4.4508990703593495e-14,-1.5708687278945,3.70553713373857e+30,3.66995231976394,0.060986182684499,11.3999923417908,0.095333705163758,330.072201643458,-7.240109959980209e-05,2.09621101185374e-18,5.61356580462882e-20,1.8851477653389096e-16,5.445113225424131e-20,1.88514780085951e-16,2.33312533569193e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-13811.9448983605,-1.985518205132621,-0.5036468552214588,-2.854255915385979e-07,0.095333705163758,330.072201643458,5.445113225424131e-20,1.88514780085951e-16,3.903851670652444e-06,3.903851680884281e-06,0.0953337054136237,-0.0953337049138922,2.2297375709003955e-21,0.0039038516706524,0.0953337054136237,0.0039038516808842,0.0123166433955636,0.1737333077104098,532.401687787918,13373.896465514275,6956.342612551338,6995.497234469472,777.2606347003436,0.8457279333832408
11A_b,567.5,6956.342535665697,11585.914034617732,78.02829860105821,-1.5708826385001733,0.5708177102476263,3.681173733865229,0.0609167918209918,12.687971488439036,0.0944530938519857,333.037816472968,-8.631170527674329e-05,0.0053349430120217,0.0001430797818792,0.4826148564122662,0.0001368819399711,0.4826148470777736,5.812882314268596e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-11585.914034617732,-1.6655180470507125,-0.6004137882329122,-2.3942438695499464e-07,0.0944530938519857,333.037816472968,0.0001368819399711,0.4826148470777736,3.867791224509579e-06,3.86779123891654e-06,0.0944530942038098,-0.0944530935001616,5.605224208069422e-06,0.0038677912245095,0.0944530942038098,0.0038677912389165,0.0084746134499137,,,,,,784.2441230626877,0.8457279333832408
11A_b,568.0,6956.342612971834,11155.801396793,2.51108561545214e-14,-1.57088596625348,4.71748119124299e+30,3.6602051472440698,0.060915537544165,12.24302667805,0.09494028898273,334.592363031521,-8.96394585879209e-05,1.8403625517186797e-18,5.0059582890259195e-20,1.6821791749015502e-16,4.7734614118947195e-20,1.6821791105480099e-16,2.01771567837052e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-11155.801396793,-1.6036877447626328,-0.6235627872482205,-2.305360494711916e-07,0.09494028898273,334.592363031521,4.7734614118947195e-20,1.6821791105480099e-16,3.887741540316802e-06,3.887741555936254e-06,0.0949402893641636,-0.0949402886012963,1.9547006329480432e-21,0.0038877415403168,0.0949402893641636,0.0038877415559362,0.0078403535168093,0.1737333077104098,530.3300858899106,10942.27892632986,6956.342612971834,6995.497234469472,787.904800215399,0.8457279333832408
11A_b,568.5,6956.342535665697,9612.754145054265,53.03140014867986,-1.5709003552534742,0.5682353862337173,3.669563368727325,0.0609397064916951,13.893469425521806,0.0944780929446066,336.6274128289072,-0.0001040284585773,0.0053057217488714,0.0001456793548171,0.4866792482794576,0.0001365990466966,0.4866791948885809,5.739015781133799e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-9612.754145054265,-1.3818690059853926,-0.7236575939315704,-1.986487869020891e-07,0.0944780929446066,336.6274128289072,0.0001365990466966,0.4866791948885809,3.868814920686342e-06,3.868814941620344e-06,0.0944780934558237,-0.0944780924333894,5.59363992646392e-06,0.0038688149206863,0.0944780934558237,0.0038688149416203,0.0057466701827737,,,,,,792.6969751471676,0.8457279333832408
11A_b,569.0,6956.342595745105,7987.18601196362,1.32872871441727e-14,-1.5709215273340202,4.36674831287576e+30,3.63077864147217,0.060993947074053,14.6791254629961,0.095930277126418,339.64858818979803,-0.000125200539123,1.8932139843891004e-18,5.471397560088058e-20,1.77093175948386e-16,5.00201673194682e-20,1.77093157832831e-16,2.0828055012848488e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-7987.18601196362,-1.1481875571868811,-0.8709378478635074,-1.6505621185034473e-07,0.095930277126418,339.64858818979803,5.00201673194682e-20,1.77093157832831e-16,3.928280894808731e-06,3.928280925596973e-06,0.0959302778782799,-0.095930276374556,2.0482925210076784e-21,0.0039282808948087,0.0959302778782799,0.0039282809255969,0.0039914844194337,0.1737333077104098,515.8288726038584,8024.337879308565,6956.342595745105,6995.497234469472,799.8112974672075,0.8457279333832408
11A_b,569.5,6956.342535665697,7345.856881877179,30.84250539193264,-1.570932457951534,0.5719366223369934,3.6369493284798233,0.0611002247945966,14.768738073671178,0.0958672405414225,341.21327001166463,-0.0001361311566375,0.0052315972392492,0.0001532301597531,0.4907873422539907,0.0001378974283389,0.4907873506121346,5.715638009618357e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-7345.856881877179,-1.05599412970457,-0.9469749611958213,-1.5180306666763576e-07,0.0958672405414225,341.21327001166463,0.0001378974283389,0.4907873506121346,3.925699588677556e-06,3.9256996250524815e-06,0.0958672414297135,-0.0958672396531314,5.646807811182418e-06,0.0039256995886775,0.0958672414297135,0.0039256996250524,0.0033530701820436,,,,,,803.4958404089568,0.8457279333832408
11A_b,570.0,6956.342574484761,6809.0245190346495,8.99919956535356e-15,-1.5709431907091105,4.8223854504923e+30,3.6458727146312704,0.061118472922956,15.8907823961503,0.0946586305206409,343.166456647103,-0.000146863914209,1.81407291770744e-18,5.335651204871661e-20,1.7073378510049e-16,4.709758425615049e-20,1.7073378644703098e-16,1.94103817693165e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-6809.0245190346495,-0.9788224841038652,-1.021635706412612,-1.4070935604783154e-07,0.0946586305206409,343.166456647103,4.709758425615049e-20,1.7073378644703098e-16,3.876207814066561e-06,3.876207855869539e-06,0.0946586315414872,-0.0946586294997944,1.9286146976990093e-21,0.0038762078140665,0.0946586315414872,0.0038762078558695,0.0028408864914187,0.1737333077104098,503.3992612158136,7080.298128801674,6956.342574484761,6995.497234469472,808.0952421799356,0.8457279333832408
11A_b,570.5,6956.342535665697,6390.534113248929,22.680833345609432,-1.5709528082366848,0.5653660318001847,3.635677953197512,0.0611483008323819,15.730338496724126,0.0946027201997558,346.356495674558,-0.0001564814417883,0.0052271839727058,0.0001567496123509,0.4979429087349049,0.0001360115785093,0.4979428917226567,5.553728971704664e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-6390.534113248929,-0.9186629439945164,-1.0885385184383458,-1.3206120016150178e-07,0.0946027201997558,346.356495674558,0.0001360115785093,0.4979428917226567,3.873918323699867e-06,3.8739183711291015e-06,0.0946027213579978,-0.0946027190415138,5.569583533763464e-06,0.0038739183236998,0.0946027213579978,0.0038739183711291,0.0024515621325428,,,,,,815.6072087554652,0.8457279333832408
11A_b,571.0,6956.342578751292,6233.063004348061,7.20292970918444e-15,-1.5709567615587898,5.22078197881798e+30,3.6060195364669902,0.061139774041246,15.2721305235991,0.09609418545595,346.114760691989,-0.000160434763891,1.70269004575917e-18,5.2402940199193885e-20,1.6341910910392298e-16,4.5372745192940704e-20,1.63419131936261e-16,1.85398464058632e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-6233.063004348061,-0.8960258833984764,-1.1160391887421457,-1.2880703807421152e-07,0.09609418545595,346.114760691989,4.5372745192940704e-20,1.63419131936261e-16,3.934992831630845e-06,3.934992882272849e-06,0.0960941866926491,-0.0960941842192508,1.8579836910657352e-21,0.0039349928316308,0.0960941866926491,0.0039349928822728,0.0023658978728933,0.1737333077104098,497.1844555217912,6335.003588927812,6956.342578751292,6995.497234469472,815.0379658693269,0.8457279333832408
11A_b,571.5,6956.342535665697,5730.131264786703,18.435013591197407,-1.5709708428650595,0.5711868955024051,3.5956836462906088,0.0611766599912898,15.672241314008083,0.0961201820003103,348.2394000654966,-0.000174516070163,0.0051717312360227,0.0001635606507257,0.5008449371017918,0.000138247762948,0.5008449671211758,5.614541641975839e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-5730.131264786703,-0.8237275889460423,-1.2139935743556896,-1.1841389131181053e-07,0.0961201820003103,348.2394000654966,0.000138247762948,0.5008449671211758,3.936057372791373e-06,3.936057432729373e-06,0.0961201834640216,-0.096120180536599,5.661153813754572e-06,0.0039360573727913,0.0961201834640216,0.0039360574327293,0.0020028647392596,,,,,,820.0411072562553,0.8457279333832408
11A_b,572.0,6956.342595174878,5282.46827058489,4.995975430874311e-15,-1.5709856322363702,5.57071699204322e+30,3.61710753273347,0.061234247436012,15.9336583166693,0.09572544925473,347.687974192919,-0.000189305441478,1.66321781088346e-18,5.3415639884460995e-20,1.5986507770488998e-16,4.4015501210281686e-20,1.5986506924920496e-16,1.7903852205303896e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-5282.46827058489,-0.7593743692625151,-1.3168735217797438,-1.0916287673773277e-07,0.09572544925473,347.687974192919,4.4015501210281686e-20,1.5986506924920496e-16,3.91989333001502e-06,3.919893400252744e-06,0.0957254509699648,-0.095725447539495,1.8024054631895545e-21,0.003919893330015,0.0957254509699648,0.0039198934002527,0.0016950982643717,0.1737333077104098,476.4684365417165,5233.263834331672,6956.342595174878,6995.497234469472,818.7425963752337,0.8457279333832408
11A_b,572.5,6956.342535665697,5052.412758502491,14.166836170957971,-1.5709942520307671,0.5696405097426767,3.6185229995160086,0.0612523871760001,16.127323226806272,0.0953981573818381,348.5869733812318,-0.0001979252358706,0.0051886698940009,0.0001688128762036,0.4998146437894444,0.0001367898533983,0.4998146529269822,5.549772854024929e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-5052.412758502491,-0.7263030439628851,-1.3768357551467196,-1.044087521911226e-07,0.0953981573818381,348.5869733812318,0.0001367898533983,0.4998146529269822,3.906490946014681e-06,3.906491022531894e-06,0.0953981592504208,-0.0953981555132554,5.60145341314202e-06,0.0039064909460146,0.0953981592504208,0.0039064910225318,0.0015370653980943,,,,,,820.859576276454,0.8457279333832408
11A_b,573.0,6956.3426028324975,4752.86228793481,4.02750544042704e-15,-1.57100672632357,5.47763725253109e+30,3.60443042264647,0.061280538645283,15.5025935667194,0.095775420223332,351.2135260482849,-0.000210399528676,1.6663052388014499e-18,5.59194525702978e-20,1.6234770962760402e-16,4.4274544504580194e-20,1.62347718021438e-16,1.78289453820167e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-4752.86228793481,-0.6832415479363438,-1.463611226542634,-9.821850172505021e-08,0.095775420223332,351.2135260482849,4.4274544504580194e-20,1.62347718021438e-16,3.921939607865293e-06,3.921939694673425e-06,0.0957754223432232,-0.0957754181034407,1.813013121228749e-21,0.0039219396078652,0.0957754223432232,0.0039219396946734,0.0013550390371226,0.1737333077104098,461.9672232556644,4814.602727585138,6956.3426028324975,6995.497234469472,827.0446329187104,0.8457279333832408
11A_b,573.5,6956.342535665697,4502.844926463436,11.396988989011769,-1.571018408612035,0.5667267991797879,3.574991710456205,0.0613321944072923,15.22965205401954,0.0972374419689452,350.6590632477776,-0.000222081817138,0.0051241499619497,0.000178554465448,0.5025816788652868,0.0001393701709025,0.5025816175995627,5.621032886309385e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-4502.844926463436,-0.6473006329658162,-1.5448772163533628,-9.305186305117333e-08,0.0972374419689452,350.6590632477776,0.0001393701709025,0.5025816175995627,3.981808423666991e-06,3.981808521859045e-06,0.0972374443668366,-0.0972374395710537,5.707115725750676e-06,0.0039818084236669,0.0972374443668366,0.003981808521859,0.0012333775661066,,,,,,825.738970744781,0.8457279333832408
11A_b,574.0,6956.342605122752,4332.91342857101,3.69035068862296e-15,-1.5710271183855302,4.3407298432392e+30,3.6012445233777006,0.061350109168706,15.2079963681831,0.096226819455218,353.97282840127195,-0.000230791590631,1.841240906397401e-18,6.45342450369979e-20,1.8096442203601e-16,4.9197151863702575e-20,1.80964412388558e-16,1.9656563400334e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-4332.91342857101,-0.6228723446398672,-1.605465403313388,-8.95402052482543e-08,0.096226819455218,353.97282840127195,4.9197151863702575e-20,1.80964412388558e-16,3.940424105478204e-06,3.940424210421067e-06,0.096226822017967,-0.0962268168924688,2.0145906243707133e-21,0.0039404241054782,0.096226822017967,0.003940424210421,0.0011052691643496,0.1737333077104098,449.5376118676196,4457.965488504759,6956.342605122752,6995.497234469472,833.5422895164008,0.8457279333832408
11A_b,574.5,6956.342535665697,4102.9656913553135,9.118555051949356,-1.5710400529323845,0.5643364291312574,3.6328775569760383,0.0613200860591009,14.970633665659188,0.0952461888855253,353.15142655642586,-0.0002437261374878,0.0051591117624442,0.0001823022556665,0.501493504214484,0.0001352581440162,0.5014935755952903,5.416643183131184e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,-4102.9656913553135,-0.5898165120994396,-1.695442530831361,-8.47883078033328e-08,0.0952461888855253,353.15142655642586,0.0001352581440162,0.5014935755952903,3.900267937403003e-06,3.900268053245694e-06,0.0952461917144527,-0.0952461860565978,5.53873098987642e-06,0.003900267937403,0.0952461917144527,0.0039002680532456,0.0009847230605807,,,,,,831.608033486577,0.8457279333832408
11A_b,575.0,6956.342589035773,3989.17633673606,3.004407711401441e-15,-1.57104700510406,4.87549724949402e+30,3.5918977358460498,0.061329839491425,14.7243557268081,0.096719473513652,353.047186279841,-0.000250678309165,1.75030678207496e-18,6.388084658939059e-20,1.7202594117397903e-16,4.712935400714151e-20,1.7202593462469e-16,1.887958189887509e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,111,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,-3989.17633673606,-0.5734588665922798,-1.7438042347176477,-8.243683505411824e-08,0.096719473513652,353.047186279841,4.712935400714151e-20,1.7202593462469e-16,3.960597960735037e-06,3.960598085176256e-06,0.0967194765525591,-0.0967194704747447,1.929915687660679e-21,0.003960597960735,0.0967194765525591,0.0039605980851762,0.0009536463781529,0.1737333077104098,432.9647966835599,4012.168939654281,6956.342589035773,6995.497234469472,831.3625649722928,0.8457279333832408
11A_c,555.0,6487.130593740321,-2835.4106442345,1.1122068592746404e-15,-1.57044364420884,3.62803436334107e+30,2.371310775863241,0.061700728261733,-3.7030335219761,0.126570000331728,476.562817300982,0.000352682586056,8.73384524025644e-19,7.74951301293536e-20,1.75523595667719e-16,4.6618198411021697e-20,1.7552357190944698e-16,1.3834185169201e-22,2.9296875,4.09493333333333e-05,2.0,4.0,845,113,70,,,,,1.9769999980926496,0.0,2.7939999103546103,2.7939999103546103,3.3840000629425,3.3840000629425,4.09899997711182,4.09899997711182,5.73290681838989,2835.4106442345,0.4370824054275237,2.2878980887411133,6.737684699137724e-08,0.126570000331728,476.562817300982,4.6618198411021697e-20,1.7552357190944698e-16,5.182957133584036e-06,5.18295745592511e-06,0.126570008203433,-0.1265699924600229,1.9089842648568965e-21,0.005182957133584,0.126570008203433,0.0051829574559251,0.0003265642385463,0.2316444102805464,476.4684365417165,-2799.4118094388173,6487.130593740321,6427.38623373691,1122.2196051031244,0.8457279333832408
11A_c,555.5,6487.130570525135,-3144.3243622691807,6.187788835989451,-1.5704782934589328,0.1874320498161424,2.325204380324984,0.0616406177981097,-4.708822641387222,0.1285177349616909,477.1592812561039,0.0003180333359637,0.0038205382408094,0.0003267482112646,0.7840142621617142,0.000211167472568,0.7840146651801632,6.25865135501539e-07,2.9296875,4.09493333333333e-05,2.0,4.0,845,113,70,,,,,1.976999998092652,0.0,2.7939999103546143,2.7939999103546143,3.384000062942505,3.384000062942505,4.098999977111816,4.098999977111816,5.732906818389893,3144.3243622691807,0.4847018767520578,2.063123845735665,7.471745350006437e-08,0.1285177349616909,477.1592812561039,0.000211167472568,0.7840146651801632,5.262715568191265e-06,5.2627158343404734e-06,0.1285177414611669,-0.1285177284622148,8.647167660655438e-06,0.0052627155681912,0.1285177414611669,0.0052627158343404,0.0004129569433664,,,,,,1123.6241833498336,0.8457279333832408
